# f[Hz], a[dB]
3.000000000000000000e+07,3.565601348876953125e+01
3.161666600000000000e+07,3.545284271240234375e+01
3.323333400000000000e+07,3.547649002075195312e+01
3.485000000000000000e+07,3.497645950317382812e+01
3.646666800000000000e+07,3.559094619750976562e+01
3.808333200000000000e+07,3.585628128051757812e+01
3.970000000000000000e+07,3.590995407104492188e+01
4.131666800000000000e+07,3.537611770629882812e+01
4.293333200000000000e+07,3.561042404174804688e+01
4.455000000000000000e+07,3.561956024169921875e+01
4.616666800000000000e+07,3.536738204956054688e+01
4.778333200000000000e+07,3.503282165527343750e+01
4.940000000000000000e+07,3.583880996704101562e+01
5.101666800000000000e+07,3.593717575073242188e+01
5.263333200000000000e+07,3.549280166625976562e+01
5.425000000000000000e+07,3.479458236694335938e+01
5.586666800000000000e+07,3.625148391723632812e+01
5.748333200000000000e+07,3.522377395629882812e+01
5.910000000000000000e+07,3.523199462890625000e+01
6.071666800000000000e+07,3.562859725952148438e+01
6.233333200000000000e+07,3.570255661010742188e+01
6.395000000000000000e+07,3.631303405761718750e+01
6.556666800000000000e+07,3.544066619873046875e+01
6.718333600000000000e+07,3.542184448242187500e+01
6.880000000000000000e+07,3.533887863159179688e+01
7.041666400000000000e+07,3.574794006347656250e+01
7.203333600000000000e+07,3.651471710205078125e+01
7.365000000000000000e+07,3.783012008666992188e+01
7.526666400000000000e+07,3.509032440185546875e+01
7.688333600000000000e+07,3.569550704956054688e+01
7.850000000000000000e+07,3.590802764892578125e+01
8.011666400000000000e+07,3.596559906005859375e+01
8.173333600000000000e+07,3.606630706787109375e+01
8.335000000000000000e+07,3.561628723144531250e+01
8.496666400000000000e+07,3.638686752319335938e+01
8.658333600000000000e+07,3.616729354858398438e+01
8.820000000000000000e+07,3.643381500244140625e+01
8.981666400000000000e+07,3.641668701171875000e+01
9.143333600000000000e+07,3.568214797973632812e+01
9.305000000000000000e+07,3.671699142456054688e+01
9.466666400000000000e+07,3.511346054077148438e+01
9.628333600000000000e+07,3.617856216430664062e+01
9.790000000000000000e+07,3.606980895996093750e+01
9.951666400000000000e+07,3.612247085571289062e+01
1.011333360000000000e+08,3.586179351806640625e+01
1.027500000000000000e+08,3.613212203979492188e+01
1.043666640000000000e+08,3.572280120849609375e+01
1.059833360000000000e+08,3.635961532592773438e+01
1.076000000000000000e+08,3.638596725463867188e+01
1.092166640000000000e+08,3.636420440673828125e+01
1.108333360000000000e+08,3.719704818725585938e+01
1.124500000000000000e+08,3.620111083984375000e+01
1.140666640000000000e+08,3.603011703491210938e+01
1.156833360000000000e+08,3.653997802734375000e+01
1.173000000000000000e+08,3.596820068359375000e+01
1.189166640000000000e+08,3.619055175781250000e+01
1.205333360000000000e+08,3.628783798217773438e+01
1.221500000000000000e+08,3.599466705322265625e+01
1.237666640000000000e+08,3.580452346801757812e+01
1.253833360000000000e+08,3.611701202392578125e+01
1.270000000000000000e+08,3.557951354980468750e+01
1.286166640000000000e+08,3.611487579345703125e+01
1.302333360000000000e+08,3.585831069946289062e+01
1.318500000000000000e+08,3.616325759887695312e+01
1.334666640000000000e+08,3.612594223022460938e+01
1.350833280000000000e+08,3.608130645751953125e+01
1.367000000000000000e+08,3.570527648925781250e+01
1.383166720000000000e+08,3.620311355590820312e+01
1.399333280000000000e+08,3.598548126220703125e+01
1.415500000000000000e+08,3.607335662841796875e+01
1.431666720000000000e+08,3.633187866210937500e+01
1.447833280000000000e+08,3.603303146362304688e+01
1.464000000000000000e+08,3.839115905761718750e+01
1.480166720000000000e+08,4.635360717773437500e+01
1.496333280000000000e+08,3.687204360961914062e+01
1.512500000000000000e+08,3.736640167236328125e+01
1.528666720000000000e+08,3.698352432250976562e+01
1.544833280000000000e+08,3.603074264526367188e+01
1.561000000000000000e+08,3.690391159057617188e+01
