# f[Hz], a[dB]
3.000000000000000000e+07,3.527752304077148438e+01
3.161666600000000000e+07,3.553434371948242188e+01
3.323333400000000000e+07,3.553988265991210938e+01
3.485000000000000000e+07,3.511788940429687500e+01
3.646666800000000000e+07,3.576594543457031250e+01
3.808333200000000000e+07,3.587762451171875000e+01
3.970000000000000000e+07,3.493688201904296875e+01
4.131666800000000000e+07,3.574327468872070312e+01
4.293333200000000000e+07,3.468190765380859375e+01
4.455000000000000000e+07,3.531874847412109375e+01
4.616666800000000000e+07,3.499473953247070312e+01
4.778333200000000000e+07,3.552070999145507812e+01
4.940000000000000000e+07,3.504253005981445312e+01
5.101666800000000000e+07,3.552870941162109375e+01
5.263333200000000000e+07,3.536523056030273438e+01
5.425000000000000000e+07,3.562633132934570312e+01
5.586666800000000000e+07,3.609578323364257812e+01
5.748333200000000000e+07,3.502539825439453125e+01
5.910000000000000000e+07,3.554421615600585938e+01
6.071666800000000000e+07,3.578971481323242188e+01
6.233333200000000000e+07,3.467507171630859375e+01
6.395000000000000000e+07,3.464742279052734375e+01
6.556666800000000000e+07,3.597079849243164062e+01
6.718333600000000000e+07,3.499682617187500000e+01
6.880000000000000000e+07,3.609599685668945312e+01
7.041666400000000000e+07,3.584193801879882812e+01
7.203333600000000000e+07,3.567002487182617188e+01
7.365000000000000000e+07,3.785396957397460938e+01
7.526666400000000000e+07,3.615359497070312500e+01
7.688333600000000000e+07,3.593861770629882812e+01
7.850000000000000000e+07,3.587022399902343750e+01
8.011666400000000000e+07,3.635778808593750000e+01
8.173333600000000000e+07,3.652426528930664062e+01
8.335000000000000000e+07,3.631659698486328125e+01
8.496666400000000000e+07,3.535828018188476562e+01
8.658333600000000000e+07,3.608602142333984375e+01
8.820000000000000000e+07,3.572232437133789062e+01
8.981666400000000000e+07,3.633791351318359375e+01
9.143333600000000000e+07,3.658546447753906250e+01
9.305000000000000000e+07,3.680443954467773438e+01
9.466666400000000000e+07,3.588396835327148438e+01
9.628333600000000000e+07,3.638280868530273438e+01
9.790000000000000000e+07,3.603057098388671875e+01
9.951666400000000000e+07,3.587681198120117188e+01
1.011333360000000000e+08,3.599558639526367188e+01
1.027500000000000000e+08,3.602957916259765625e+01
1.043666640000000000e+08,3.625885772705078125e+01
1.059833360000000000e+08,3.652185821533203125e+01
1.076000000000000000e+08,3.680642318725585938e+01
1.092166640000000000e+08,3.574464035034179688e+01
1.108333360000000000e+08,3.538511657714843750e+01
1.124500000000000000e+08,3.591581726074218750e+01
1.140666640000000000e+08,3.592919540405273438e+01
1.156833360000000000e+08,3.607897186279296875e+01
1.173000000000000000e+08,3.653920364379882812e+01
1.189166640000000000e+08,3.604026031494140625e+01
1.205333360000000000e+08,3.532003021240234375e+01
1.221500000000000000e+08,3.635010910034179688e+01
1.237666640000000000e+08,3.656873321533203125e+01
1.253833360000000000e+08,3.620962524414062500e+01
1.270000000000000000e+08,3.581237030029296875e+01
1.286166640000000000e+08,3.604725646972656250e+01
1.302333360000000000e+08,3.609788894653320312e+01
1.318500000000000000e+08,3.630163574218750000e+01
1.334666640000000000e+08,3.628609085083007812e+01
1.350833280000000000e+08,3.659408950805664062e+01
1.367000000000000000e+08,3.626094818115234375e+01
1.383166720000000000e+08,3.672914886474609375e+01
1.399333280000000000e+08,3.667543792724609375e+01
1.415500000000000000e+08,3.624126815795898438e+01
1.431666720000000000e+08,3.678747940063476562e+01
1.447833280000000000e+08,3.621430587768554688e+01
1.464000000000000000e+08,3.679394149780273438e+01
1.480166720000000000e+08,4.189382171630859375e+01
1.496333280000000000e+08,3.718293380737304688e+01
1.512500000000000000e+08,3.596224975585937500e+01
1.528666720000000000e+08,3.700387191772460938e+01
1.544833280000000000e+08,3.648004150390625000e+01
1.561000000000000000e+08,3.658039093017578125e+01
1.577166720000000000e+08,3.614303970336914062e+01
1.593333280000000000e+08,3.620058441162109375e+01
1.609500000000000000e+08,3.639942169189453125e+01
1.625666720000000000e+08,3.655637359619140625e+01
1.641833280000000000e+08,3.645543289184570312e+01
1.658000000000000000e+08,3.675992202758789062e+01
1.674166720000000000e+08,3.651807022094726562e+01
1.690333280000000000e+08,3.589027023315429688e+01
1.706500000000000000e+08,3.634600830078125000e+01
1.722666720000000000e+08,3.625566864013671875e+01
1.738833280000000000e+08,3.626425933837890625e+01
1.755000000000000000e+08,3.675862503051757812e+01
1.771166720000000000e+08,3.648612594604492188e+01
1.787333280000000000e+08,3.628844451904296875e+01
1.803500000000000000e+08,3.680353164672851562e+01
1.819666720000000000e+08,3.640526199340820312e+01
1.835833280000000000e+08,3.617171096801757812e+01
1.852000000000000000e+08,3.627803421020507812e+01
1.868166720000000000e+08,3.696128082275390625e+01
1.884333280000000000e+08,3.610759735107421875e+01
1.900500000000000000e+08,3.577797317504882812e+01
1.916666720000000000e+08,3.595425796508789062e+01
1.932833280000000000e+08,3.630573654174804688e+01
1.949000000000000000e+08,3.669066619873046875e+01
1.965166720000000000e+08,3.643453216552734375e+01
1.981333280000000000e+08,3.692121124267578125e+01
1.997500000000000000e+08,3.634183120727539062e+01
2.013666720000000000e+08,3.619577026367187500e+01
2.029833280000000000e+08,3.673092269897460938e+01
2.046000000000000000e+08,3.646152877807617188e+01
2.062166720000000000e+08,3.620750808715820312e+01
2.078333280000000000e+08,3.604401397705078125e+01
2.094500000000000000e+08,3.642014312744140625e+01
2.110666720000000000e+08,3.583551025390625000e+01
2.126833280000000000e+08,3.582961654663085938e+01
2.143000000000000000e+08,3.620730209350585938e+01
2.159166720000000000e+08,3.664104843139648438e+01
2.175333280000000000e+08,3.640128326416015625e+01
2.191500000000000000e+08,3.616448974609375000e+01
2.207666720000000000e+08,3.687408065795898438e+01
2.223833280000000000e+08,3.805492782592773438e+01
2.240000000000000000e+08,3.632995605468750000e+01
2.256166720000000000e+08,3.642478942871093750e+01
2.272333280000000000e+08,3.544167327880859375e+01
2.288500000000000000e+08,3.559197235107421875e+01
2.304666720000000000e+08,3.585083389282226562e+01
2.320833280000000000e+08,3.647582626342773438e+01
2.337000000000000000e+08,3.649071121215820312e+01
2.353166720000000000e+08,3.632973861694335938e+01
2.369333280000000000e+08,3.632105255126953125e+01
2.385500000000000000e+08,3.538138961791992188e+01
2.401666720000000000e+08,3.548851776123046875e+01
2.417833280000000000e+08,3.628465652465820312e+01
2.434000000000000000e+08,3.539886093139648438e+01
2.450166720000000000e+08,3.628830718994140625e+01
2.466333280000000000e+08,3.658837890625000000e+01
2.482500000000000000e+08,3.599847412109375000e+01
2.498666720000000000e+08,3.615000152587890625e+01
2.514833280000000000e+08,3.521154785156250000e+01
2.531000000000000000e+08,3.647767639160156250e+01
2.547166720000000000e+08,3.641513061523437500e+01
2.563333280000000000e+08,3.634196472167968750e+01
2.579500000000000000e+08,3.542373275756835938e+01
2.595666720000000000e+08,3.544587707519531250e+01
2.611833280000000000e+08,3.649854278564453125e+01
2.628000000000000000e+08,3.588049697875976562e+01
2.644166720000000000e+08,3.593106842041015625e+01
2.660333280000000000e+08,3.637546157836914062e+01
2.676500000000000000e+08,3.548596191406250000e+01
2.692666560000000000e+08,3.584332656860351562e+01
2.708833280000000000e+08,3.640306854248046875e+01
2.725000000000000000e+08,3.636589431762695312e+01
2.741166720000000000e+08,3.628427124023437500e+01
2.757333440000000000e+08,3.587425613403320312e+01
2.773500160000000000e+08,3.631765747070312500e+01
2.789666560000000000e+08,3.515023040771484375e+01
2.805833280000000000e+08,3.599615478515625000e+01
2.822000000000000000e+08,3.582007980346679688e+01
2.838166720000000000e+08,3.636341476440429688e+01
2.854333440000000000e+08,3.604304504394531250e+01
2.870499840000000000e+08,3.590497589111328125e+01
2.886666560000000000e+08,3.548432922363281250e+01
2.902833280000000000e+08,3.608342361450195312e+01
2.919000000000000000e+08,3.586666488647460938e+01
2.935166720000000000e+08,3.566077423095703125e+01
2.951333440000000000e+08,3.846465301513671875e+01
2.967500160000000000e+08,4.367173767089843750e+01
2.983666560000000000e+08,3.606814193725585938e+01
2.999833280000000000e+08,3.569088745117187500e+01
3.016000000000000000e+08,3.632784271240234375e+01
3.032166720000000000e+08,3.552487945556640625e+01
3.048333440000000000e+08,3.605685806274414062e+01
3.064499840000000000e+08,3.558211898803710938e+01
3.080666560000000000e+08,3.639986038208007812e+01
3.096833280000000000e+08,3.646023941040039062e+01
3.113000000000000000e+08,3.585611724853515625e+01
3.129166720000000000e+08,3.624244689941406250e+01
3.145333440000000000e+08,3.583821868896484375e+01
3.161500160000000000e+08,3.625286865234375000e+01
3.177666560000000000e+08,3.569094085693359375e+01
3.193833280000000000e+08,3.678792190551757812e+01
3.210000000000000000e+08,3.628014755249023438e+01
3.226166720000000000e+08,3.602859115600585938e+01
3.242333440000000000e+08,3.592960357666015625e+01
3.258499840000000000e+08,3.693673706054687500e+01
3.274666560000000000e+08,3.663740158081054688e+01
3.290833280000000000e+08,3.659951019287109375e+01
3.307000000000000000e+08,3.629297637939453125e+01
3.323166720000000000e+08,3.641896438598632812e+01
3.339333440000000000e+08,3.647319030761718750e+01
3.355500160000000000e+08,3.588495635986328125e+01
3.371666560000000000e+08,3.606044387817382812e+01
3.387833280000000000e+08,3.603824615478515625e+01
3.404000000000000000e+08,3.624429321289062500e+01
3.420166720000000000e+08,3.638455581665039062e+01
3.436333440000000000e+08,3.649352264404296875e+01
3.452499840000000000e+08,3.637365722656250000e+01
3.468666560000000000e+08,3.621326446533203125e+01
3.484833280000000000e+08,3.734808349609375000e+01
3.501000000000000000e+08,3.707995605468750000e+01
3.517166720000000000e+08,3.625946807861328125e+01
3.533333440000000000e+08,3.695031738281250000e+01
3.549500160000000000e+08,3.622774505615234375e+01
3.565666560000000000e+08,3.622594070434570312e+01
3.581833280000000000e+08,3.675849533081054688e+01
3.598000000000000000e+08,3.671640777587890625e+01
3.614166720000000000e+08,3.690859222412109375e+01
3.630333440000000000e+08,3.624038314819335938e+01
3.646499840000000000e+08,3.692566299438476562e+01
3.662666560000000000e+08,3.699386596679687500e+01
3.678833280000000000e+08,3.769840621948242188e+01
3.695000000000000000e+08,4.399426651000976562e+01
3.711166720000000000e+08,4.676052093505859375e+01
3.727333440000000000e+08,3.763975524902343750e+01
3.743500160000000000e+08,3.712704849243164062e+01
3.759666560000000000e+08,3.743833923339843750e+01
3.775833280000000000e+08,3.735542678833007812e+01
3.792000000000000000e+08,3.697127532958984375e+01
3.808166720000000000e+08,3.678360366821289062e+01
3.824333440000000000e+08,3.744342803955078125e+01
3.840499840000000000e+08,3.714623260498046875e+01
3.856666560000000000e+08,3.724462890625000000e+01
3.872833280000000000e+08,3.701886749267578125e+01
3.889000000000000000e+08,3.725848388671875000e+01
3.905166720000000000e+08,3.751271438598632812e+01
3.921333440000000000e+08,3.729132080078125000e+01
3.937500160000000000e+08,3.694058609008789062e+01
3.953666560000000000e+08,3.698089218139648438e+01
3.969833280000000000e+08,3.782236480712890625e+01
3.986000000000000000e+08,3.737385177612304688e+01
4.002166720000000000e+08,3.646533203125000000e+01
4.018333440000000000e+08,3.745117568969726562e+01
4.034499840000000000e+08,3.711022567749023438e+01
4.050666560000000000e+08,3.740504837036132812e+01
4.066833280000000000e+08,3.721811294555664062e+01
4.083000000000000000e+08,3.785060501098632812e+01
4.099166720000000000e+08,3.735497665405273438e+01
4.115333440000000000e+08,3.751602554321289062e+01
4.131500160000000000e+08,3.727807235717773438e+01
4.147666560000000000e+08,3.683179092407226562e+01
4.163833280000000000e+08,3.678340530395507812e+01
4.180000000000000000e+08,3.755210494995117188e+01
4.196166720000000000e+08,3.748941040039062500e+01
4.212333440000000000e+08,3.745843505859375000e+01
4.228499840000000000e+08,3.720869827270507812e+01
4.244666560000000000e+08,3.760857391357421875e+01
4.260833280000000000e+08,3.734847640991210938e+01
4.277000000000000000e+08,3.667090988159179688e+01
4.293166720000000000e+08,3.742910766601562500e+01
4.309333440000000000e+08,3.820306777954101562e+01
4.325500160000000000e+08,3.765052795410156250e+01
4.341666560000000000e+08,3.719541931152343750e+01
4.357833280000000000e+08,3.745236968994140625e+01
4.374000000000000000e+08,3.763637161254882812e+01
4.390166720000000000e+08,3.765528106689453125e+01
4.406333440000000000e+08,3.742232513427734375e+01
4.422499840000000000e+08,3.801901245117187500e+01
4.438666560000000000e+08,4.613839721679687500e+01
4.454833280000000000e+08,4.918033981323242188e+01
4.471000000000000000e+08,3.757569503784179688e+01
4.487166720000000000e+08,3.727827453613281250e+01
4.503333440000000000e+08,3.712941360473632812e+01
4.519500160000000000e+08,3.754091644287109375e+01
4.535666560000000000e+08,3.743882369995117188e+01
4.551833280000000000e+08,3.756255340576171875e+01
4.568000000000000000e+08,3.773262405395507812e+01
4.584166720000000000e+08,3.694523239135742188e+01
4.600333440000000000e+08,3.702399063110351562e+01
4.616499840000000000e+08,3.711316299438476562e+01
4.632666560000000000e+08,3.699258422851562500e+01
4.648833280000000000e+08,3.718235778808593750e+01
4.665000000000000000e+08,3.793812942504882812e+01
4.681166720000000000e+08,3.763574218750000000e+01
4.697333440000000000e+08,3.765292739868164062e+01
4.713500160000000000e+08,3.733019256591796875e+01
4.729666560000000000e+08,3.657133483886718750e+01
4.745833280000000000e+08,3.754020309448242188e+01
4.762000000000000000e+08,3.754104614257812500e+01
4.778166720000000000e+08,3.728967285156250000e+01
4.794333440000000000e+08,3.748448562622070312e+01
4.810499840000000000e+08,3.834580612182617188e+01
4.826666560000000000e+08,3.734076309204101562e+01
4.842833280000000000e+08,3.827947616577148438e+01
4.859000000000000000e+08,3.728266906738281250e+01
4.875166720000000000e+08,3.754821014404296875e+01
4.891333440000000000e+08,3.721579742431640625e+01
4.907500160000000000e+08,3.733880233764648438e+01
4.923666560000000000e+08,3.781055450439453125e+01
4.939833280000000000e+08,3.727612686157226562e+01
4.956000000000000000e+08,3.746009445190429688e+01
4.972166720000000000e+08,3.747153472900390625e+01
4.988333440000000000e+08,3.702790451049804688e+01
5.004499840000000000e+08,3.683798980712890625e+01
5.020666560000000000e+08,3.664358901977539062e+01
5.036833280000000000e+08,3.687401962280273438e+01
5.053000000000000000e+08,3.772068405151367188e+01
5.069166720000000000e+08,3.697697830200195312e+01
5.085333440000000000e+08,3.804418563842773438e+01
5.101500160000000000e+08,3.717143249511718750e+01
5.117666560000000000e+08,3.740562820434570312e+01
5.133833280000000000e+08,3.711343002319335938e+01
5.150000000000000000e+08,3.741799163818359375e+01
5.166166720000000000e+08,3.776224136352539062e+01
5.182333440000000000e+08,3.965786743164062500e+01
5.198499840000000000e+08,3.953671646118164062e+01
5.214666560000000000e+08,3.778404235839843750e+01
5.230833280000000000e+08,3.809559249877929688e+01
5.247000000000000000e+08,3.625885772705078125e+01
5.263166720000000000e+08,3.749716949462890625e+01
5.279333440000000000e+08,3.801376724243164062e+01
5.295500160000000000e+08,3.696762084960937500e+01
5.311666560000000000e+08,3.719428634643554688e+01
5.327833280000000000e+08,3.662137603759765625e+01
5.344000000000000000e+08,3.797359848022460938e+01
5.360166720000000000e+08,3.675267791748046875e+01
5.376333440000000000e+08,3.660747909545898438e+01
5.392499840000000000e+08,3.739547348022460938e+01
5.408666880000000000e+08,3.717369461059570312e+01
5.424833280000000000e+08,3.774950027465820312e+01
5.440999680000000000e+08,3.756037902832031250e+01
5.457166720000000000e+08,3.795140457153320312e+01
5.473333120000000000e+08,3.715785217285156250e+01
5.489500160000000000e+08,3.701192092895507812e+01
5.505666560000000000e+08,3.725130462646484375e+01
5.521833600000000000e+08,3.704353332519531250e+01
5.538000000000000000e+08,3.667629241943359375e+01
5.554166400000000000e+08,3.700145721435546875e+01
5.570333440000000000e+08,3.739131164550781250e+01
5.586499840000000000e+08,3.652085876464843750e+01
5.602666880000000000e+08,3.749655151367187500e+01
5.618833280000000000e+08,3.766450500488281250e+01
5.635000320000000000e+08,3.774389266967773438e+01
5.651166720000000000e+08,3.738171005249023438e+01
5.667333120000000000e+08,3.738181304931640625e+01
5.683500160000000000e+08,3.800540161132812500e+01
5.699666560000000000e+08,3.741258239746093750e+01
5.715833600000000000e+08,3.697201156616210938e+01
5.732000000000000000e+08,3.728026962280273438e+01
5.748166400000000000e+08,3.687651062011718750e+01
5.764333440000000000e+08,3.658618927001953125e+01
5.780499840000000000e+08,3.679405212402343750e+01
5.796666880000000000e+08,3.742902374267578125e+01
5.812833280000000000e+08,3.645486450195312500e+01
5.828999680000000000e+08,3.674293136596679688e+01
5.845166720000000000e+08,3.696646499633789062e+01
5.861333120000000000e+08,3.687500381469726562e+01
5.877500160000000000e+08,3.675365829467773438e+01
5.893666560000000000e+08,3.674064636230468750e+01
5.909833600000000000e+08,3.691564178466796875e+01
5.926000000000000000e+08,3.830635070800781250e+01
5.942166400000000000e+08,3.804637527465820312e+01
5.958333440000000000e+08,3.707164001464843750e+01
5.974499840000000000e+08,3.700883483886718750e+01
5.990666880000000000e+08,3.644544219970703125e+01
6.006833280000000000e+08,3.657807540893554688e+01
6.023000320000000000e+08,3.652927017211914062e+01
6.039166720000000000e+08,3.716827774047851562e+01
6.055333120000000000e+08,3.736511230468750000e+01
6.071500160000000000e+08,3.783476257324218750e+01
6.087666560000000000e+08,3.690517807006835938e+01
6.103833600000000000e+08,3.703549194335937500e+01
6.120000000000000000e+08,3.695480728149414062e+01
6.136166400000000000e+08,3.721080017089843750e+01
6.152333440000000000e+08,3.715143966674804688e+01
6.168499840000000000e+08,3.727408599853515625e+01
6.184666880000000000e+08,3.705615234375000000e+01
6.200833280000000000e+08,3.664514923095703125e+01
6.216999680000000000e+08,3.681125640869140625e+01
6.233166720000000000e+08,3.671341323852539062e+01
6.249333120000000000e+08,3.712506103515625000e+01
6.265500160000000000e+08,3.747823333740234375e+01
6.281666560000000000e+08,3.738454055786132812e+01
6.297833600000000000e+08,3.722905731201171875e+01
6.314000000000000000e+08,3.659603500366210938e+01
6.330166400000000000e+08,3.754484558105468750e+01
6.346333440000000000e+08,3.640682220458984375e+01
6.362499840000000000e+08,3.713338470458984375e+01
6.378666880000000000e+08,3.659676361083984375e+01
6.394833280000000000e+08,3.665433502197265625e+01
6.411000320000000000e+08,3.697004699707031250e+01
6.427166720000000000e+08,3.692733001708984375e+01
6.443333120000000000e+08,3.710739517211914062e+01
6.459500160000000000e+08,3.745878982543945312e+01
6.475666560000000000e+08,3.710300064086914062e+01
6.491833600000000000e+08,3.712646484375000000e+01
6.508000000000000000e+08,3.673961639404296875e+01
6.524166400000000000e+08,3.720715713500976562e+01
6.540333440000000000e+08,3.706597518920898438e+01
6.556499840000000000e+08,3.766856765747070312e+01
6.572666880000000000e+08,3.685820770263671875e+01
6.588833280000000000e+08,3.777742767333984375e+01
6.604999680000000000e+08,3.692000198364257812e+01
6.621166720000000000e+08,3.701260375976562500e+01
6.637333120000000000e+08,3.643741226196289062e+01
6.653500160000000000e+08,3.754890060424804688e+01
6.669666560000000000e+08,4.258195114135742188e+01
6.685833600000000000e+08,3.975804901123046875e+01
6.702000000000000000e+08,3.751815795898437500e+01
6.718166400000000000e+08,3.717584228515625000e+01
6.734333440000000000e+08,3.722806930541992188e+01
6.750499840000000000e+08,3.752535247802734375e+01
6.766666880000000000e+08,3.752242660522460938e+01
6.782833280000000000e+08,3.682849502563476562e+01
6.799000320000000000e+08,3.689426803588867188e+01
6.815166720000000000e+08,3.730439376831054688e+01
6.831333120000000000e+08,3.743598175048828125e+01
6.847500160000000000e+08,3.717488861083984375e+01
6.863666560000000000e+08,3.726934814453125000e+01
6.879833600000000000e+08,3.727914047241210938e+01
6.896000000000000000e+08,3.693613052368164062e+01
6.912166400000000000e+08,3.645093154907226562e+01
6.928333440000000000e+08,3.705126953125000000e+01
6.944499840000000000e+08,3.732083892822265625e+01
6.960666880000000000e+08,3.702227401733398438e+01
6.976833280000000000e+08,3.722998428344726562e+01
6.992999680000000000e+08,3.712582015991210938e+01
7.009166720000000000e+08,3.728847122192382812e+01
7.025333120000000000e+08,3.722084426879882812e+01
7.041500160000000000e+08,3.717949295043945312e+01
7.057666560000000000e+08,3.774227523803710938e+01
7.073833600000000000e+08,3.780941390991210938e+01
7.090000000000000000e+08,3.774032592773437500e+01
7.106166400000000000e+08,3.803350448608398438e+01
7.122333440000000000e+08,3.747073745727539062e+01
7.138499840000000000e+08,3.677318191528320312e+01
7.154666880000000000e+08,3.731425857543945312e+01
7.170833280000000000e+08,3.771060943603515625e+01
7.187000320000000000e+08,3.706984329223632812e+01
7.203166720000000000e+08,3.726183700561523438e+01
7.219333120000000000e+08,3.789862060546875000e+01
7.235500160000000000e+08,3.745116806030273438e+01
7.251666560000000000e+08,3.736286544799804688e+01
7.267833600000000000e+08,3.746414184570312500e+01
7.284000000000000000e+08,3.776258850097656250e+01
7.300166400000000000e+08,3.697553253173828125e+01
7.316333440000000000e+08,3.743385696411132812e+01
7.332499840000000000e+08,3.709033584594726562e+01
7.348666880000000000e+08,3.785436248779296875e+01
7.364833280000000000e+08,3.695348358154296875e+01
7.380999680000000000e+08,3.857740020751953125e+01
7.397166720000000000e+08,3.816770172119140625e+01
7.413333120000000000e+08,4.444132232666015625e+01
7.429500160000000000e+08,4.136117172241210938e+01
7.445666560000000000e+08,3.780105590820312500e+01
7.461833600000000000e+08,3.767613601684570312e+01
7.478000000000000000e+08,3.752421569824218750e+01
7.494166400000000000e+08,3.799215698242187500e+01
7.510333440000000000e+08,3.768935012817382812e+01
