# f[Hz], a[dB]
3.000000000000000000e+07,3.546982574462890625e+01
3.161666600000000000e+07,3.555716705322265625e+01
3.323333400000000000e+07,3.545756149291992188e+01
3.485000000000000000e+07,3.658033752441406250e+01
3.646666800000000000e+07,3.539016342163085938e+01
3.808333200000000000e+07,3.580199813842773438e+01
3.970000000000000000e+07,3.622706222534179688e+01
4.131666800000000000e+07,3.509091567993164062e+01
4.293333200000000000e+07,3.567715072631835938e+01
4.455000000000000000e+07,3.467553710937500000e+01
4.616666800000000000e+07,3.515174484252929688e+01
4.778333200000000000e+07,3.573485183715820312e+01
4.940000000000000000e+07,3.517534255981445312e+01
5.101666800000000000e+07,3.559283065795898438e+01
5.263333200000000000e+07,3.538986587524414062e+01
5.425000000000000000e+07,3.603592300415039062e+01
5.586666800000000000e+07,3.594097518920898438e+01
5.748333200000000000e+07,3.589331054687500000e+01
5.910000000000000000e+07,3.511123275756835938e+01
6.071666800000000000e+07,3.604954910278320312e+01
6.233333200000000000e+07,3.533574295043945312e+01
6.395000000000000000e+07,3.543032836914062500e+01
6.556666800000000000e+07,3.536084365844726562e+01
6.718333600000000000e+07,3.589924240112304688e+01
6.880000000000000000e+07,3.535576248168945312e+01
7.041666400000000000e+07,3.609228515625000000e+01
7.203333600000000000e+07,3.651143264770507812e+01
7.365000000000000000e+07,4.329008102416992188e+01
7.526666400000000000e+07,3.634510421752929688e+01
7.688333600000000000e+07,3.621836853027343750e+01
7.850000000000000000e+07,3.581767272949218750e+01
8.011666400000000000e+07,3.610649871826171875e+01
8.173333600000000000e+07,3.568941497802734375e+01
8.335000000000000000e+07,3.573497390747070312e+01
8.496666400000000000e+07,3.566060638427734375e+01
8.658333600000000000e+07,3.575202560424804688e+01
8.820000000000000000e+07,3.582435989379882812e+01
8.981666400000000000e+07,3.594010162353515625e+01
9.143333600000000000e+07,3.553340148925781250e+01
9.305000000000000000e+07,3.588434600830078125e+01
9.466666400000000000e+07,3.634592056274414062e+01
9.628333600000000000e+07,3.576202774047851562e+01
9.790000000000000000e+07,3.589205169677734375e+01
9.951666400000000000e+07,3.552826309204101562e+01
1.011333360000000000e+08,3.652568435668945312e+01
1.027500000000000000e+08,3.663935089111328125e+01
1.043666640000000000e+08,3.596028900146484375e+01
1.059833360000000000e+08,3.624008560180664062e+01
1.076000000000000000e+08,3.650234603881835938e+01
1.092166640000000000e+08,3.657363128662109375e+01
1.108333360000000000e+08,3.673874664306640625e+01
1.124500000000000000e+08,3.640054702758789062e+01
1.140666640000000000e+08,3.570182037353515625e+01
1.156833360000000000e+08,3.635070037841796875e+01
1.173000000000000000e+08,3.610906600952148438e+01
1.189166640000000000e+08,3.637387466430664062e+01
1.205333360000000000e+08,3.642416763305664062e+01
1.221500000000000000e+08,3.558197021484375000e+01
1.237666640000000000e+08,3.615833663940429688e+01
1.253833360000000000e+08,3.672211074829101562e+01
1.270000000000000000e+08,3.569675064086914062e+01
1.286166640000000000e+08,3.662609100341796875e+01
1.302333360000000000e+08,3.689057540893554688e+01
1.318500000000000000e+08,3.623548889160156250e+01
1.334666640000000000e+08,3.577550506591796875e+01
1.350833280000000000e+08,3.654969787597656250e+01
1.367000000000000000e+08,3.570737457275390625e+01
1.383166720000000000e+08,3.615927124023437500e+01
1.399333280000000000e+08,3.618938064575195312e+01
1.415500000000000000e+08,3.581274414062500000e+01
1.431666720000000000e+08,3.684449768066406250e+01
1.447833280000000000e+08,3.630235290527343750e+01
1.464000000000000000e+08,3.784210968017578125e+01
1.480166720000000000e+08,4.460734939575195312e+01
1.496333280000000000e+08,3.650252151489257812e+01
1.512500000000000000e+08,3.611272430419921875e+01
1.528666720000000000e+08,3.703329467773437500e+01
1.544833280000000000e+08,3.648374176025390625e+01
1.561000000000000000e+08,3.696274185180664062e+01
1.577166720000000000e+08,3.642858123779296875e+01
1.593333280000000000e+08,3.677155303955078125e+01
1.609500000000000000e+08,3.617570495605468750e+01
1.625666720000000000e+08,3.651845932006835938e+01
1.641833280000000000e+08,3.644183731079101562e+01
1.658000000000000000e+08,3.655846405029296875e+01
1.674166720000000000e+08,3.658477401733398438e+01
1.690333280000000000e+08,3.581543350219726562e+01
1.706500000000000000e+08,3.692751312255859375e+01
1.722666720000000000e+08,3.705536651611328125e+01
1.738833280000000000e+08,3.664890289306640625e+01
1.755000000000000000e+08,3.713928604125976562e+01
1.771166720000000000e+08,3.669492340087890625e+01
1.787333280000000000e+08,3.674811553955078125e+01
1.803500000000000000e+08,3.604224395751953125e+01
1.819666720000000000e+08,3.683117294311523438e+01
1.835833280000000000e+08,3.548971557617187500e+01
1.852000000000000000e+08,3.652106475830078125e+01
1.868166720000000000e+08,3.666292572021484375e+01
1.884333280000000000e+08,3.682284545898437500e+01
1.900500000000000000e+08,3.653645706176757812e+01
1.916666720000000000e+08,3.679526519775390625e+01
1.932833280000000000e+08,3.743532562255859375e+01
1.949000000000000000e+08,3.610330581665039062e+01
1.965166720000000000e+08,3.693751525878906250e+01
1.981333280000000000e+08,3.672126388549804688e+01
1.997500000000000000e+08,3.655032730102539062e+01
2.013666720000000000e+08,3.659936523437500000e+01
2.029833280000000000e+08,3.678340148925781250e+01
2.046000000000000000e+08,3.678588867187500000e+01
2.062166720000000000e+08,3.631274795532226562e+01
2.078333280000000000e+08,3.633228683471679688e+01
2.094500000000000000e+08,3.654000854492187500e+01
2.110666720000000000e+08,3.631628417968750000e+01
2.126833280000000000e+08,3.623214340209960938e+01
2.143000000000000000e+08,3.615921401977539062e+01
2.159166720000000000e+08,3.686609649658203125e+01
2.175333280000000000e+08,3.690208816528320312e+01
2.191500000000000000e+08,3.720001602172851562e+01
2.207666720000000000e+08,4.377704238891601562e+01
2.223833280000000000e+08,5.151538467407226562e+01
2.240000000000000000e+08,3.777070236206054688e+01
2.256166720000000000e+08,3.675325775146484375e+01
2.272333280000000000e+08,3.600874328613281250e+01
2.288500000000000000e+08,3.609843063354492188e+01
2.304666720000000000e+08,3.581413269042968750e+01
2.320833280000000000e+08,3.599037170410156250e+01
2.337000000000000000e+08,3.607019042968750000e+01
2.353166720000000000e+08,3.533469772338867188e+01
2.369333280000000000e+08,3.644506072998046875e+01
