# f[Hz], a[dB]
3.000000000000000000e+07,3.456271362304687500e+01
3.161666600000000000e+07,3.557749938964843750e+01
3.323333400000000000e+07,3.597541427612304688e+01
3.485000000000000000e+07,3.567321777343750000e+01
3.646666800000000000e+07,3.558893203735351562e+01
3.808333200000000000e+07,3.518240356445312500e+01
3.970000000000000000e+07,3.523503494262695312e+01
4.131666800000000000e+07,3.472908401489257812e+01
4.293333200000000000e+07,3.576430892944335938e+01
4.455000000000000000e+07,3.513150405883789062e+01
4.616666800000000000e+07,3.529664611816406250e+01
4.778333200000000000e+07,3.566035461425781250e+01
4.940000000000000000e+07,3.535221099853515625e+01
5.101666800000000000e+07,3.505937957763671875e+01
5.263333200000000000e+07,3.537405014038085938e+01
5.425000000000000000e+07,3.522806549072265625e+01
5.586666800000000000e+07,3.491562271118164062e+01
5.748333200000000000e+07,3.582186889648437500e+01
5.910000000000000000e+07,3.572753143310546875e+01
6.071666800000000000e+07,3.556022262573242188e+01
6.233333200000000000e+07,3.576810073852539062e+01
6.395000000000000000e+07,3.619180679321289062e+01
6.556666800000000000e+07,3.573253250122070312e+01
6.718333600000000000e+07,3.511673355102539062e+01
6.880000000000000000e+07,3.579395675659179688e+01
7.041666400000000000e+07,3.576752090454101562e+01
7.203333600000000000e+07,3.633752441406250000e+01
7.365000000000000000e+07,3.606285476684570312e+01
7.526666400000000000e+07,3.572200393676757812e+01
7.688333600000000000e+07,3.514136505126953125e+01
7.850000000000000000e+07,3.571378326416015625e+01
8.011666400000000000e+07,3.594826126098632812e+01
8.173333600000000000e+07,3.544761276245117188e+01
8.335000000000000000e+07,3.576508331298828125e+01
8.496666400000000000e+07,3.588313293457031250e+01
8.658333600000000000e+07,3.662268066406250000e+01
8.820000000000000000e+07,3.549903488159179688e+01
8.981666400000000000e+07,3.624152755737304688e+01
9.143333600000000000e+07,3.657410812377929688e+01
9.305000000000000000e+07,3.600758743286132812e+01
9.466666400000000000e+07,3.607868576049804688e+01
9.628333600000000000e+07,3.588251876831054688e+01
9.790000000000000000e+07,3.650778579711914062e+01
9.951666400000000000e+07,3.502119827270507812e+01
1.011333360000000000e+08,3.574472045898437500e+01
1.027500000000000000e+08,3.638118362426757812e+01
1.043666640000000000e+08,3.576042175292968750e+01
1.059833360000000000e+08,3.601691436767578125e+01
1.076000000000000000e+08,3.547400283813476562e+01
1.092166640000000000e+08,3.590145492553710938e+01
1.108333360000000000e+08,3.576267242431640625e+01
1.124500000000000000e+08,3.584296798706054688e+01
1.140666640000000000e+08,3.670054244995117188e+01
1.156833360000000000e+08,3.626712799072265625e+01
1.173000000000000000e+08,3.589532470703125000e+01
1.189166640000000000e+08,3.645949554443359375e+01
