# f[Hz], a[dB]
3.000000000000000000e+07,3.519273376464843750e+01
3.161666600000000000e+07,3.536466217041015625e+01
3.323333400000000000e+07,3.526747512817382812e+01
3.485000000000000000e+07,3.509104156494140625e+01
3.646666800000000000e+07,3.511391448974609375e+01
3.808333200000000000e+07,3.527773284912109375e+01
3.970000000000000000e+07,3.522109985351562500e+01
4.131666800000000000e+07,3.514078521728515625e+01
4.293333200000000000e+07,3.652328491210937500e+01
4.455000000000000000e+07,3.504056549072265625e+01
4.616666800000000000e+07,3.525822830200195312e+01
4.778333200000000000e+07,3.554972457885742188e+01
4.940000000000000000e+07,3.553246688842773438e+01
5.101666800000000000e+07,3.570323181152343750e+01
5.263333200000000000e+07,3.554840087890625000e+01
5.425000000000000000e+07,3.505349731445312500e+01
5.586666800000000000e+07,3.568684005737304688e+01
5.748333200000000000e+07,3.540382766723632812e+01
5.910000000000000000e+07,3.604914093017578125e+01
6.071666800000000000e+07,3.505443954467773438e+01
6.233333200000000000e+07,3.586260223388671875e+01
6.395000000000000000e+07,3.554726409912109375e+01
6.556666800000000000e+07,3.594091796875000000e+01
6.718333600000000000e+07,3.607768630981445312e+01
6.880000000000000000e+07,3.531777954101562500e+01
7.041666400000000000e+07,3.555265045166015625e+01
7.203333600000000000e+07,3.531397247314453125e+01
7.365000000000000000e+07,3.580146026611328125e+01
7.526666400000000000e+07,3.640155792236328125e+01
7.688333600000000000e+07,3.617707061767578125e+01
7.850000000000000000e+07,3.614213943481445312e+01
8.011666400000000000e+07,3.582222366333007812e+01
8.173333600000000000e+07,3.616168594360351562e+01
8.335000000000000000e+07,3.623478698730468750e+01
8.496666400000000000e+07,3.566415023803710938e+01
8.658333600000000000e+07,3.579365539550781250e+01
8.820000000000000000e+07,3.622531890869140625e+01
8.981666400000000000e+07,3.588547897338867188e+01
9.143333600000000000e+07,3.621276855468750000e+01
9.305000000000000000e+07,3.617866897583007812e+01
9.466666400000000000e+07,3.592398071289062500e+01
9.628333600000000000e+07,3.604126739501953125e+01
9.790000000000000000e+07,3.674292755126953125e+01
9.951666400000000000e+07,3.619932937622070312e+01
1.011333360000000000e+08,3.494689941406250000e+01
1.027500000000000000e+08,3.662831497192382812e+01
1.043666640000000000e+08,3.571950531005859375e+01
1.059833360000000000e+08,3.624770736694335938e+01
1.076000000000000000e+08,3.548457717895507812e+01
1.092166640000000000e+08,3.627605438232421875e+01
1.108333360000000000e+08,3.622051620483398438e+01
1.124500000000000000e+08,3.616165161132812500e+01
1.140666640000000000e+08,3.636955642700195312e+01
1.156833360000000000e+08,3.671616744995117188e+01
1.173000000000000000e+08,3.630258941650390625e+01
1.189166640000000000e+08,3.600306701660156250e+01
1.205333360000000000e+08,3.600094604492187500e+01
1.221500000000000000e+08,3.720615005493164062e+01
1.237666640000000000e+08,3.605836105346679688e+01
1.253833360000000000e+08,3.628249359130859375e+01
1.270000000000000000e+08,3.640830993652343750e+01
1.286166640000000000e+08,3.611735534667968750e+01
1.302333360000000000e+08,3.667285156250000000e+01
1.318500000000000000e+08,3.548567199707031250e+01
1.334666640000000000e+08,3.611717224121093750e+01
1.350833280000000000e+08,3.682640457153320312e+01
1.367000000000000000e+08,3.560293197631835938e+01
1.383166720000000000e+08,3.628191375732421875e+01
1.399333280000000000e+08,3.584232711791992188e+01
1.415500000000000000e+08,3.631393814086914062e+01
1.431666720000000000e+08,3.678097915649414062e+01
1.447833280000000000e+08,3.681312942504882812e+01
1.464000000000000000e+08,3.669544982910156250e+01
1.480166720000000000e+08,3.690858459472656250e+01
1.496333280000000000e+08,3.666119003295898438e+01
1.512500000000000000e+08,3.629293823242187500e+01
1.528666720000000000e+08,3.606995010375976562e+01
1.544833280000000000e+08,3.583994293212890625e+01
1.561000000000000000e+08,3.659251403808593750e+01
1.577166720000000000e+08,3.607830429077148438e+01
1.593333280000000000e+08,3.660875320434570312e+01
1.609500000000000000e+08,3.651689147949218750e+01
1.625666720000000000e+08,3.652107238769531250e+01
1.641833280000000000e+08,3.590673065185546875e+01
1.658000000000000000e+08,3.680579757690429688e+01
1.674166720000000000e+08,3.662174606323242188e+01
1.690333280000000000e+08,3.616335678100585938e+01
1.706500000000000000e+08,3.620168304443359375e+01
1.722666720000000000e+08,3.610195159912109375e+01
1.738833280000000000e+08,3.599705123901367188e+01
1.755000000000000000e+08,3.689839553833007812e+01
1.771166720000000000e+08,3.630673217773437500e+01
1.787333280000000000e+08,3.654071426391601562e+01
1.803500000000000000e+08,3.666122436523437500e+01
1.819666720000000000e+08,3.665147399902343750e+01
1.835833280000000000e+08,3.636006164550781250e+01
1.852000000000000000e+08,3.652486038208007812e+01
1.868166720000000000e+08,3.623041534423828125e+01
1.884333280000000000e+08,3.666740417480468750e+01
1.900500000000000000e+08,3.630014038085937500e+01
1.916666720000000000e+08,3.669454956054687500e+01
1.932833280000000000e+08,3.640592193603515625e+01
1.949000000000000000e+08,3.626227188110351562e+01
1.965166720000000000e+08,3.619001007080078125e+01
1.981333280000000000e+08,3.706015014648437500e+01
1.997500000000000000e+08,3.605570602416992188e+01
2.013666720000000000e+08,3.601591110229492188e+01
2.029833280000000000e+08,3.705974578857421875e+01
2.046000000000000000e+08,3.614666366577148438e+01
2.062166720000000000e+08,3.592557907104492188e+01
2.078333280000000000e+08,3.653808212280273438e+01
2.094500000000000000e+08,3.626176071166992188e+01
2.110666720000000000e+08,3.663589096069335938e+01
2.126833280000000000e+08,3.607126998901367188e+01
2.143000000000000000e+08,3.641008758544921875e+01
2.159166720000000000e+08,3.697056961059570312e+01
2.175333280000000000e+08,3.583014678955078125e+01
2.191500000000000000e+08,3.619709396362304688e+01
2.207666720000000000e+08,3.631331634521484375e+01
2.223833280000000000e+08,3.663457107543945312e+01
