# f[Hz], a[dB]
3.000000000000000000e+07,3.577659606933593750e+01
3.161666600000000000e+07,3.539441299438476562e+01
3.323333400000000000e+07,3.540462112426757812e+01
3.485000000000000000e+07,3.623727035522460938e+01
3.646666800000000000e+07,3.596364212036132812e+01
3.808333200000000000e+07,3.550812149047851562e+01
3.970000000000000000e+07,3.482189559936523438e+01
4.131666800000000000e+07,3.553347778320312500e+01
4.293333200000000000e+07,3.567909622192382812e+01
4.455000000000000000e+07,3.512896728515625000e+01
4.616666800000000000e+07,3.553806304931640625e+01
4.778333200000000000e+07,3.567777252197265625e+01
4.940000000000000000e+07,3.558497619628906250e+01
5.101666800000000000e+07,3.553390502929687500e+01
5.263333200000000000e+07,3.573161697387695312e+01
5.425000000000000000e+07,3.510377120971679688e+01
5.586666800000000000e+07,3.509203338623046875e+01
5.748333200000000000e+07,3.586989593505859375e+01
5.910000000000000000e+07,3.621869659423828125e+01
6.071666800000000000e+07,3.583002471923828125e+01
6.233333200000000000e+07,3.497183609008789062e+01
6.395000000000000000e+07,3.574472808837890625e+01
6.556666800000000000e+07,3.524343490600585938e+01
6.718333600000000000e+07,3.599161911010742188e+01
6.880000000000000000e+07,3.636672210693359375e+01
7.041666400000000000e+07,3.629566574096679688e+01
7.203333600000000000e+07,3.617097091674804688e+01
7.365000000000000000e+07,3.607920837402343750e+01
7.526666400000000000e+07,3.534682464599609375e+01
7.688333600000000000e+07,3.513576889038085938e+01
7.850000000000000000e+07,3.588013839721679688e+01
8.011666400000000000e+07,3.569094467163085938e+01
8.173333600000000000e+07,3.538526916503906250e+01
8.335000000000000000e+07,3.623664093017578125e+01
8.496666400000000000e+07,3.617426300048828125e+01
8.658333600000000000e+07,3.619487380981445312e+01
8.820000000000000000e+07,3.601457595825195312e+01
8.981666400000000000e+07,3.580993652343750000e+01
9.143333600000000000e+07,3.615487289428710938e+01
9.305000000000000000e+07,3.609170913696289062e+01
9.466666400000000000e+07,3.631212997436523438e+01
9.628333600000000000e+07,3.641079330444335938e+01
9.790000000000000000e+07,3.547573089599609375e+01
9.951666400000000000e+07,3.571949386596679688e+01
1.011333360000000000e+08,3.634413146972656250e+01
1.027500000000000000e+08,3.613379287719726562e+01
1.043666640000000000e+08,3.552548217773437500e+01
1.059833360000000000e+08,3.636490249633789062e+01
1.076000000000000000e+08,3.637015914916992188e+01
1.092166640000000000e+08,3.611151123046875000e+01
1.108333360000000000e+08,3.623321533203125000e+01
1.124500000000000000e+08,3.510472869873046875e+01
1.140666640000000000e+08,3.658717346191406250e+01
1.156833360000000000e+08,3.614861297607421875e+01
1.173000000000000000e+08,3.558110427856445312e+01
1.189166640000000000e+08,3.569641113281250000e+01
1.205333360000000000e+08,3.623440551757812500e+01
1.221500000000000000e+08,3.625864791870117188e+01
1.237666640000000000e+08,3.605746459960937500e+01
1.253833360000000000e+08,3.651061630249023438e+01
1.270000000000000000e+08,3.608155059814453125e+01
1.286166640000000000e+08,3.624645233154296875e+01
1.302333360000000000e+08,3.593927001953125000e+01
1.318500000000000000e+08,3.526248931884765625e+01
1.334666640000000000e+08,3.610161972045898438e+01
1.350833280000000000e+08,3.628546524047851562e+01
1.367000000000000000e+08,3.600685501098632812e+01
1.383166720000000000e+08,3.567675781250000000e+01
1.399333280000000000e+08,3.645516586303710938e+01
1.415500000000000000e+08,3.583195495605468750e+01
1.431666720000000000e+08,3.615007400512695312e+01
1.447833280000000000e+08,3.610597229003906250e+01
