# f[Hz], a[dB]
3.000000000000000000e+07,3.590133285522460938e+01
3.161666600000000000e+07,3.546276473999023438e+01
3.323333400000000000e+07,3.523833847045898438e+01
3.485000000000000000e+07,3.609540557861328125e+01
3.646666800000000000e+07,3.578987503051757812e+01
3.808333200000000000e+07,3.535369491577148438e+01
3.970000000000000000e+07,3.504831314086914062e+01
4.131666800000000000e+07,3.575447845458984375e+01
4.293333200000000000e+07,3.567098617553710938e+01
4.455000000000000000e+07,3.505480194091796875e+01
4.616666800000000000e+07,3.571944427490234375e+01
4.778333200000000000e+07,3.548612976074218750e+01
4.940000000000000000e+07,3.578885269165039062e+01
5.101666800000000000e+07,3.553907775878906250e+01
5.263333200000000000e+07,3.525781250000000000e+01
5.425000000000000000e+07,3.557214736938476562e+01
5.586666800000000000e+07,3.541764831542968750e+01
5.748333200000000000e+07,3.562552642822265625e+01
5.910000000000000000e+07,3.549954986572265625e+01
6.071666800000000000e+07,3.546871948242187500e+01
6.233333200000000000e+07,3.584722137451171875e+01
6.395000000000000000e+07,3.597031784057617188e+01
6.556666800000000000e+07,3.590678405761718750e+01
6.718333600000000000e+07,3.509247970581054688e+01
6.880000000000000000e+07,3.469378662109375000e+01
7.041666400000000000e+07,3.641138458251953125e+01
7.203333600000000000e+07,3.577707290649414062e+01
7.365000000000000000e+07,3.597003173828125000e+01
7.526666400000000000e+07,3.581944274902343750e+01
7.688333600000000000e+07,3.578572463989257812e+01
7.850000000000000000e+07,3.551622009277343750e+01
8.011666400000000000e+07,3.625691223144531250e+01
8.173333600000000000e+07,3.648133468627929688e+01
8.335000000000000000e+07,3.581256103515625000e+01
8.496666400000000000e+07,3.623712921142578125e+01
8.658333600000000000e+07,3.598742675781250000e+01
8.820000000000000000e+07,3.566834259033203125e+01
8.981666400000000000e+07,3.582122421264648438e+01
9.143333600000000000e+07,3.649173355102539062e+01
9.305000000000000000e+07,3.544963455200195312e+01
9.466666400000000000e+07,3.580479431152343750e+01
9.628333600000000000e+07,3.603298187255859375e+01
9.790000000000000000e+07,3.601203536987304688e+01
9.951666400000000000e+07,3.644136428833007812e+01
