# f[Hz], a[dB]
3.000000000000000000e+07,3.535587310791015625e+01
3.161666600000000000e+07,3.560079193115234375e+01
3.323333400000000000e+07,3.563257980346679688e+01
3.485000000000000000e+07,3.559093093872070312e+01
3.646666800000000000e+07,3.633403396606445312e+01
3.808333200000000000e+07,3.583771896362304688e+01
3.970000000000000000e+07,3.593472671508789062e+01
4.131666800000000000e+07,3.604482269287109375e+01
4.293333200000000000e+07,3.509483337402343750e+01
4.455000000000000000e+07,3.520453643798828125e+01
4.616666800000000000e+07,3.527532958984375000e+01
4.778333200000000000e+07,3.623636627197265625e+01
4.940000000000000000e+07,3.537669754028320312e+01
5.101666800000000000e+07,3.602450180053710938e+01
5.263333200000000000e+07,3.565407180786132812e+01
5.425000000000000000e+07,3.550214004516601562e+01
5.586666800000000000e+07,3.528522872924804688e+01
5.748333200000000000e+07,3.557511138916015625e+01
5.910000000000000000e+07,3.618308639526367188e+01
6.071666800000000000e+07,3.613856506347656250e+01
6.233333200000000000e+07,3.562985610961914062e+01
6.395000000000000000e+07,3.551882171630859375e+01
6.556666800000000000e+07,3.606188201904296875e+01
6.718333600000000000e+07,3.605147552490234375e+01
6.880000000000000000e+07,3.614702987670898438e+01
7.041666400000000000e+07,3.659334945678710938e+01
7.203333600000000000e+07,3.636959075927734375e+01
7.365000000000000000e+07,3.612295532226562500e+01
7.526666400000000000e+07,3.573987197875976562e+01
7.688333600000000000e+07,3.628927612304687500e+01
7.850000000000000000e+07,3.593698120117187500e+01
8.011666400000000000e+07,3.571606826782226562e+01
8.173333600000000000e+07,3.607087707519531250e+01
8.335000000000000000e+07,3.543975830078125000e+01
8.496666400000000000e+07,3.644337844848632812e+01
8.658333600000000000e+07,3.561973571777343750e+01
8.820000000000000000e+07,3.603086090087890625e+01
8.981666400000000000e+07,3.618055343627929688e+01
9.143333600000000000e+07,3.544577789306640625e+01
9.305000000000000000e+07,3.550554275512695312e+01
9.466666400000000000e+07,3.640594863891601562e+01
9.628333600000000000e+07,3.599316787719726562e+01
9.790000000000000000e+07,3.541447067260742188e+01
9.951666400000000000e+07,3.552831268310546875e+01
1.011333360000000000e+08,3.609889221191406250e+01
1.027500000000000000e+08,3.588228607177734375e+01
1.043666640000000000e+08,3.578319168090820312e+01
1.059833360000000000e+08,3.628689956665039062e+01
1.076000000000000000e+08,3.628107070922851562e+01
1.092166640000000000e+08,3.622569656372070312e+01
1.108333360000000000e+08,3.626623535156250000e+01
1.124500000000000000e+08,3.640066528320312500e+01
1.140666640000000000e+08,3.647087860107421875e+01
1.156833360000000000e+08,3.658041000366210938e+01
1.173000000000000000e+08,3.616253280639648438e+01
1.189166640000000000e+08,3.593489456176757812e+01
1.205333360000000000e+08,3.594354248046875000e+01
1.221500000000000000e+08,3.626981353759765625e+01
1.237666640000000000e+08,3.669014358520507812e+01
1.253833360000000000e+08,3.600368881225585938e+01
1.270000000000000000e+08,3.621663284301757812e+01
1.286166640000000000e+08,3.634483718872070312e+01
1.302333360000000000e+08,3.614891433715820312e+01
1.318500000000000000e+08,3.626196289062500000e+01
1.334666640000000000e+08,3.586194229125976562e+01
1.350833280000000000e+08,3.656221008300781250e+01
1.367000000000000000e+08,3.641987991333007812e+01
1.383166720000000000e+08,3.643952560424804688e+01
1.399333280000000000e+08,3.624664306640625000e+01
1.415500000000000000e+08,3.573418807983398438e+01
1.431666720000000000e+08,3.662226867675781250e+01
1.447833280000000000e+08,3.676096343994140625e+01
1.464000000000000000e+08,3.683208465576171875e+01
1.480166720000000000e+08,3.652021789550781250e+01
1.496333280000000000e+08,3.582785034179687500e+01
1.512500000000000000e+08,3.596545791625976562e+01
1.528666720000000000e+08,3.554386520385742188e+01
1.544833280000000000e+08,3.591040420532226562e+01
1.561000000000000000e+08,3.653136825561523438e+01
1.577166720000000000e+08,3.675913238525390625e+01
1.593333280000000000e+08,3.645974731445312500e+01
1.609500000000000000e+08,3.646773910522460938e+01
1.625666720000000000e+08,3.585343551635742188e+01
1.641833280000000000e+08,3.620759201049804688e+01
1.658000000000000000e+08,3.611978912353515625e+01
1.674166720000000000e+08,3.676372146606445312e+01
1.690333280000000000e+08,3.653002166748046875e+01
1.706500000000000000e+08,3.593468856811523438e+01
1.722666720000000000e+08,3.636513519287109375e+01
1.738833280000000000e+08,3.665648269653320312e+01
1.755000000000000000e+08,3.663711547851562500e+01
1.771166720000000000e+08,3.672003173828125000e+01
1.787333280000000000e+08,3.646164703369140625e+01
1.803500000000000000e+08,3.689361953735351562e+01
1.819666720000000000e+08,3.676024627685546875e+01
1.835833280000000000e+08,3.649928283691406250e+01
1.852000000000000000e+08,3.666669082641601562e+01
1.868166720000000000e+08,3.682019424438476562e+01
1.884333280000000000e+08,3.642031860351562500e+01
1.900500000000000000e+08,3.574790954589843750e+01
1.916666720000000000e+08,3.703526306152343750e+01
1.932833280000000000e+08,3.613093185424804688e+01
1.949000000000000000e+08,3.607799530029296875e+01
1.965166720000000000e+08,3.617069244384765625e+01
1.981333280000000000e+08,3.643339538574218750e+01
1.997500000000000000e+08,3.627588653564453125e+01
2.013666720000000000e+08,3.681329727172851562e+01
2.029833280000000000e+08,3.653824234008789062e+01
2.046000000000000000e+08,3.617055511474609375e+01
2.062166720000000000e+08,3.613685989379882812e+01
2.078333280000000000e+08,3.658441925048828125e+01
2.094500000000000000e+08,3.570666503906250000e+01
2.110666720000000000e+08,3.643888092041015625e+01
2.126833280000000000e+08,3.638025665283203125e+01
2.143000000000000000e+08,3.642959213256835938e+01
2.159166720000000000e+08,3.590333557128906250e+01
2.175333280000000000e+08,3.595098876953125000e+01
2.191500000000000000e+08,3.561986541748046875e+01
2.207666720000000000e+08,3.668903350830078125e+01
2.223833280000000000e+08,3.779222869873046875e+01
2.240000000000000000e+08,3.634458160400390625e+01
2.256166720000000000e+08,3.639619827270507812e+01
2.272333280000000000e+08,3.604447555541992188e+01
2.288500000000000000e+08,3.639680480957031250e+01
2.304666720000000000e+08,3.582555389404296875e+01
2.320833280000000000e+08,3.630627822875976562e+01
2.337000000000000000e+08,3.616168594360351562e+01
2.353166720000000000e+08,3.620232009887695312e+01
2.369333280000000000e+08,3.663621520996093750e+01
2.385500000000000000e+08,3.625796890258789062e+01
2.401666720000000000e+08,3.585389709472656250e+01
2.417833280000000000e+08,3.598956680297851562e+01
2.434000000000000000e+08,3.541891098022460938e+01
2.450166720000000000e+08,3.644397354125976562e+01
2.466333280000000000e+08,3.628028488159179688e+01
2.482500000000000000e+08,3.575541687011718750e+01
2.498666720000000000e+08,3.561948776245117188e+01
2.514833280000000000e+08,3.636431503295898438e+01
2.531000000000000000e+08,3.638799667358398438e+01
2.547166720000000000e+08,3.600398635864257812e+01
2.563333280000000000e+08,3.632063674926757812e+01
2.579500000000000000e+08,3.584378814697265625e+01
2.595666720000000000e+08,3.622111129760742188e+01
2.611833280000000000e+08,3.600414276123046875e+01
2.628000000000000000e+08,3.569187545776367188e+01
2.644166720000000000e+08,3.660644149780273438e+01
2.660333280000000000e+08,3.594512557983398438e+01
2.676500000000000000e+08,3.543032455444335938e+01
2.692666560000000000e+08,3.630833816528320312e+01
2.708833280000000000e+08,3.591181945800781250e+01
2.725000000000000000e+08,3.585665893554687500e+01
2.741166720000000000e+08,3.621406936645507812e+01
2.757333440000000000e+08,3.630884933471679688e+01
