# f[Hz], a[dB]
3.000000000000000000e+07,3.590443801879882812e+01
3.161666600000000000e+07,3.530899429321289062e+01
3.323333400000000000e+07,3.536008071899414062e+01
3.485000000000000000e+07,3.612702941894531250e+01
3.646666800000000000e+07,3.555435562133789062e+01
3.808333200000000000e+07,3.604381179809570312e+01
3.970000000000000000e+07,3.516715240478515625e+01
4.131666800000000000e+07,3.523007965087890625e+01
4.293333200000000000e+07,3.534690475463867188e+01
4.455000000000000000e+07,3.589533233642578125e+01
4.616666800000000000e+07,3.587012100219726562e+01
4.778333200000000000e+07,3.551703262329101562e+01
4.940000000000000000e+07,3.574789047241210938e+01
5.101666800000000000e+07,3.517999649047851562e+01
5.263333200000000000e+07,3.490190124511718750e+01
5.425000000000000000e+07,3.595164871215820312e+01
5.586666800000000000e+07,3.597985839843750000e+01
5.748333200000000000e+07,3.528413009643554688e+01
5.910000000000000000e+07,3.585523986816406250e+01
6.071666800000000000e+07,3.538945770263671875e+01
6.233333200000000000e+07,3.605008697509765625e+01
6.395000000000000000e+07,3.581386184692382812e+01
6.556666800000000000e+07,3.642393112182617188e+01
6.718333600000000000e+07,3.602097320556640625e+01
6.880000000000000000e+07,3.586371612548828125e+01
7.041666400000000000e+07,3.524120712280273438e+01
7.203333600000000000e+07,3.661769485473632812e+01
7.365000000000000000e+07,3.774286651611328125e+01
7.526666400000000000e+07,3.594195938110351562e+01
7.688333600000000000e+07,3.621689224243164062e+01
7.850000000000000000e+07,3.556708145141601562e+01
8.011666400000000000e+07,3.562710952758789062e+01
8.173333600000000000e+07,3.594770050048828125e+01
8.335000000000000000e+07,3.478812408447265625e+01
8.496666400000000000e+07,3.614673995971679688e+01
8.658333600000000000e+07,3.587574386596679688e+01
8.820000000000000000e+07,3.600769042968750000e+01
8.981666400000000000e+07,3.601049804687500000e+01
9.143333600000000000e+07,3.614714050292968750e+01
9.305000000000000000e+07,3.552939987182617188e+01
9.466666400000000000e+07,3.601213836669921875e+01
9.628333600000000000e+07,3.612160110473632812e+01
9.790000000000000000e+07,3.554088211059570312e+01
9.951666400000000000e+07,3.615268707275390625e+01
1.011333360000000000e+08,3.622214508056640625e+01
