# f[Hz], a[dB]
3.000000000000000000e+07,3.541757202148437500e+01
3.161666600000000000e+07,3.518153762817382812e+01
3.323333400000000000e+07,3.524754714965820312e+01
3.485000000000000000e+07,3.554990386962890625e+01
3.646666800000000000e+07,3.519116592407226562e+01
3.808333200000000000e+07,3.551355361938476562e+01
3.970000000000000000e+07,3.514661026000976562e+01
4.131666800000000000e+07,3.569872665405273438e+01
4.293333200000000000e+07,3.531798553466796875e+01
4.455000000000000000e+07,3.560698318481445312e+01
4.616666800000000000e+07,3.563417816162109375e+01
4.778333200000000000e+07,3.633013153076171875e+01
4.940000000000000000e+07,3.553338241577148438e+01
5.101666800000000000e+07,3.523654937744140625e+01
5.263333200000000000e+07,3.601300048828125000e+01
5.425000000000000000e+07,3.530541610717773438e+01
5.586666800000000000e+07,3.547130966186523438e+01
5.748333200000000000e+07,3.566048049926757812e+01
5.910000000000000000e+07,3.549761581420898438e+01
6.071666800000000000e+07,3.549975585937500000e+01
6.233333200000000000e+07,3.609935760498046875e+01
6.395000000000000000e+07,3.550214767456054688e+01
6.556666800000000000e+07,3.511028671264648438e+01
6.718333600000000000e+07,3.535615158081054688e+01
6.880000000000000000e+07,3.573595428466796875e+01
7.041666400000000000e+07,3.614969635009765625e+01
7.203333600000000000e+07,3.572812652587890625e+01
7.365000000000000000e+07,3.563985443115234375e+01
7.526666400000000000e+07,3.521096801757812500e+01
7.688333600000000000e+07,3.602581787109375000e+01
7.850000000000000000e+07,3.602488327026367188e+01
8.011666400000000000e+07,3.570182418823242188e+01
8.173333600000000000e+07,3.589356613159179688e+01
8.335000000000000000e+07,3.573388290405273438e+01
8.496666400000000000e+07,3.539463424682617188e+01
8.658333600000000000e+07,3.528741836547851562e+01
8.820000000000000000e+07,3.567297744750976562e+01
8.981666400000000000e+07,3.635120010375976562e+01
9.143333600000000000e+07,3.633602523803710938e+01
9.305000000000000000e+07,3.573704910278320312e+01
9.466666400000000000e+07,3.617498016357421875e+01
9.628333600000000000e+07,3.660394287109375000e+01
9.790000000000000000e+07,3.614797210693359375e+01
9.951666400000000000e+07,3.622539138793945312e+01
1.011333360000000000e+08,3.626039886474609375e+01
1.027500000000000000e+08,3.594550323486328125e+01
1.043666640000000000e+08,3.616476058959960938e+01
1.059833360000000000e+08,3.595126724243164062e+01
1.076000000000000000e+08,3.596438598632812500e+01
1.092166640000000000e+08,3.584994888305664062e+01
1.108333360000000000e+08,3.640719985961914062e+01
1.124500000000000000e+08,3.554814910888671875e+01
1.140666640000000000e+08,3.608751678466796875e+01
1.156833360000000000e+08,3.588559722900390625e+01
1.173000000000000000e+08,3.663880538940429688e+01
1.189166640000000000e+08,3.614035797119140625e+01
1.205333360000000000e+08,3.631256484985351562e+01
1.221500000000000000e+08,3.636687088012695312e+01
1.237666640000000000e+08,3.677813720703125000e+01
1.253833360000000000e+08,3.604922866821289062e+01
1.270000000000000000e+08,3.574821090698242188e+01
1.286166640000000000e+08,3.598171234130859375e+01
1.302333360000000000e+08,3.608600997924804688e+01
1.318500000000000000e+08,3.671090698242187500e+01
1.334666640000000000e+08,3.591643142700195312e+01
1.350833280000000000e+08,3.590812301635742188e+01
1.367000000000000000e+08,3.609715652465820312e+01
1.383166720000000000e+08,3.658581924438476562e+01
1.399333280000000000e+08,3.636537170410156250e+01
1.415500000000000000e+08,3.655123138427734375e+01
1.431666720000000000e+08,3.627678680419921875e+01
1.447833280000000000e+08,3.661640548706054688e+01
1.464000000000000000e+08,3.635932922363281250e+01
1.480166720000000000e+08,3.653472518920898438e+01
1.496333280000000000e+08,3.565678405761718750e+01
1.512500000000000000e+08,3.685612487792968750e+01
1.528666720000000000e+08,3.605387115478515625e+01
1.544833280000000000e+08,3.642197036743164062e+01
1.561000000000000000e+08,3.611353683471679688e+01
1.577166720000000000e+08,3.634812545776367188e+01
1.593333280000000000e+08,3.654344558715820312e+01
1.609500000000000000e+08,3.651917648315429688e+01
1.625666720000000000e+08,3.701394271850585938e+01
1.641833280000000000e+08,3.631607437133789062e+01
