# f[Hz], a[dB]
3.000000000000000000e+07,3.556508636474609375e+01
3.161666600000000000e+07,3.582494735717773438e+01
3.323333400000000000e+07,3.557736206054687500e+01
3.485000000000000000e+07,3.569465637207031250e+01
3.646666800000000000e+07,3.575570678710937500e+01
3.808333200000000000e+07,3.619867324829101562e+01
3.970000000000000000e+07,3.555852508544921875e+01
4.131666800000000000e+07,3.502251434326171875e+01
4.293333200000000000e+07,3.526214981079101562e+01
4.455000000000000000e+07,3.549163818359375000e+01
4.616666800000000000e+07,3.533574676513671875e+01
4.778333200000000000e+07,3.538128280639648438e+01
4.940000000000000000e+07,3.627856063842773438e+01
5.101666800000000000e+07,3.493255615234375000e+01
5.263333200000000000e+07,3.531401824951171875e+01
5.425000000000000000e+07,3.482820892333984375e+01
5.586666800000000000e+07,3.533342742919921875e+01
5.748333200000000000e+07,3.575659942626953125e+01
5.910000000000000000e+07,3.571944808959960938e+01
6.071666800000000000e+07,3.523435211181640625e+01
6.233333200000000000e+07,3.497047042846679688e+01
6.395000000000000000e+07,3.627818298339843750e+01
6.556666800000000000e+07,3.580428695678710938e+01
6.718333600000000000e+07,3.517491531372070312e+01
6.880000000000000000e+07,3.626456069946289062e+01
7.041666400000000000e+07,3.581374359130859375e+01
7.203333600000000000e+07,3.666477966308593750e+01
7.365000000000000000e+07,3.594121551513671875e+01
7.526666400000000000e+07,3.639267349243164062e+01
7.688333600000000000e+07,3.605168914794921875e+01
7.850000000000000000e+07,3.592101287841796875e+01
8.011666400000000000e+07,3.566513824462890625e+01
8.173333600000000000e+07,3.559487915039062500e+01
8.335000000000000000e+07,3.588978958129882812e+01
8.496666400000000000e+07,3.539984130859375000e+01
8.658333600000000000e+07,3.617263412475585938e+01
8.820000000000000000e+07,3.617485809326171875e+01
8.981666400000000000e+07,3.597215270996093750e+01
9.143333600000000000e+07,3.620044708251953125e+01
9.305000000000000000e+07,3.638123703002929688e+01
9.466666400000000000e+07,3.612876892089843750e+01
9.628333600000000000e+07,3.616554641723632812e+01
9.790000000000000000e+07,3.611221694946289062e+01
9.951666400000000000e+07,3.537319564819335938e+01
1.011333360000000000e+08,3.615613555908203125e+01
1.027500000000000000e+08,3.666728210449218750e+01
