# f[Hz], a[dB]
3.000000000000000000e+07,3.618518447875976562e+01
3.161666600000000000e+07,3.527573776245117188e+01
3.323333400000000000e+07,3.584652328491210938e+01
3.485000000000000000e+07,3.587126541137695312e+01
3.646666800000000000e+07,3.631204605102539062e+01
3.808333200000000000e+07,3.568223571777343750e+01
3.970000000000000000e+07,3.561849594116210938e+01
4.131666800000000000e+07,3.605239868164062500e+01
4.293333200000000000e+07,3.553776168823242188e+01
4.455000000000000000e+07,3.587545013427734375e+01
4.616666800000000000e+07,3.605727767944335938e+01
4.778333200000000000e+07,3.552544021606445312e+01
4.940000000000000000e+07,3.503584289550781250e+01
5.101666800000000000e+07,3.503061676025390625e+01
5.263333200000000000e+07,3.636271286010742188e+01
5.425000000000000000e+07,3.508692169189453125e+01
5.586666800000000000e+07,3.521634292602539062e+01
5.748333200000000000e+07,3.595797729492187500e+01
5.910000000000000000e+07,3.524609756469726562e+01
6.071666800000000000e+07,3.601637268066406250e+01
6.233333200000000000e+07,3.544555282592773438e+01
6.395000000000000000e+07,3.545217895507812500e+01
6.556666800000000000e+07,3.624892425537109375e+01
6.718333600000000000e+07,3.551421737670898438e+01
6.880000000000000000e+07,3.558440780639648438e+01
7.041666400000000000e+07,3.612480545043945312e+01
7.203333600000000000e+07,3.529505157470703125e+01
7.365000000000000000e+07,3.596429061889648438e+01
7.526666400000000000e+07,3.682402801513671875e+01
7.688333600000000000e+07,3.612078857421875000e+01
7.850000000000000000e+07,3.653858566284179688e+01
8.011666400000000000e+07,3.595460128784179688e+01
8.173333600000000000e+07,3.524180603027343750e+01
8.335000000000000000e+07,3.605195999145507812e+01
8.496666400000000000e+07,3.623424911499023438e+01
8.658333600000000000e+07,3.619058609008789062e+01
8.820000000000000000e+07,3.579458618164062500e+01
8.981666400000000000e+07,3.649144363403320312e+01
9.143333600000000000e+07,3.713150405883789062e+01
9.305000000000000000e+07,3.537210464477539062e+01
9.466666400000000000e+07,3.601692581176757812e+01
9.628333600000000000e+07,3.598050308227539062e+01
9.790000000000000000e+07,3.562987899780273438e+01
9.951666400000000000e+07,3.597226333618164062e+01
1.011333360000000000e+08,3.582416152954101562e+01
1.027500000000000000e+08,3.569081878662109375e+01
1.043666640000000000e+08,3.611715698242187500e+01
1.059833360000000000e+08,3.590596389770507812e+01
1.076000000000000000e+08,3.600182723999023438e+01
1.092166640000000000e+08,3.601504516601562500e+01
1.108333360000000000e+08,3.598217391967773438e+01
1.124500000000000000e+08,3.596318435668945312e+01
1.140666640000000000e+08,3.565503692626953125e+01
1.156833360000000000e+08,3.624295425415039062e+01
1.173000000000000000e+08,3.648820495605468750e+01
1.189166640000000000e+08,3.629330444335937500e+01
1.205333360000000000e+08,3.635949707031250000e+01
1.221500000000000000e+08,3.545647811889648438e+01
1.237666640000000000e+08,3.626354217529296875e+01
1.253833360000000000e+08,3.627798080444335938e+01
1.270000000000000000e+08,3.613295364379882812e+01
1.286166640000000000e+08,3.637726593017578125e+01
1.302333360000000000e+08,3.638188171386718750e+01
1.318500000000000000e+08,3.579451751708984375e+01
1.334666640000000000e+08,3.675629425048828125e+01
1.350833280000000000e+08,3.582369995117187500e+01
1.367000000000000000e+08,3.612391662597656250e+01
1.383166720000000000e+08,3.690695190429687500e+01
1.399333280000000000e+08,3.513827896118164062e+01
1.415500000000000000e+08,3.590755081176757812e+01
1.431666720000000000e+08,3.639109802246093750e+01
1.447833280000000000e+08,3.641846847534179688e+01
1.464000000000000000e+08,3.653320312500000000e+01
1.480166720000000000e+08,3.642895889282226562e+01
1.496333280000000000e+08,3.606217956542968750e+01
1.512500000000000000e+08,3.597650909423828125e+01
1.528666720000000000e+08,3.591340255737304688e+01
1.544833280000000000e+08,3.637122344970703125e+01
1.561000000000000000e+08,3.594152450561523438e+01
1.577166720000000000e+08,3.583664321899414062e+01
1.593333280000000000e+08,3.610267639160156250e+01
1.609500000000000000e+08,3.660089874267578125e+01
1.625666720000000000e+08,3.638485336303710938e+01
1.641833280000000000e+08,3.529049301147460938e+01
1.658000000000000000e+08,3.653389358520507812e+01
1.674166720000000000e+08,3.620735931396484375e+01
1.690333280000000000e+08,3.661773300170898438e+01
1.706500000000000000e+08,3.662773513793945312e+01
1.722666720000000000e+08,3.633226776123046875e+01
1.738833280000000000e+08,3.572296905517578125e+01
1.755000000000000000e+08,3.626810455322265625e+01
1.771166720000000000e+08,3.677545547485351562e+01
1.787333280000000000e+08,3.686163711547851562e+01
1.803500000000000000e+08,3.625088119506835938e+01
1.819666720000000000e+08,3.608874893188476562e+01
1.835833280000000000e+08,3.686577987670898438e+01
1.852000000000000000e+08,3.660380554199218750e+01
1.868166720000000000e+08,3.648992538452148438e+01
1.884333280000000000e+08,3.652448272705078125e+01
1.900500000000000000e+08,3.677445983886718750e+01
1.916666720000000000e+08,3.598310470581054688e+01
1.932833280000000000e+08,3.679261016845703125e+01
1.949000000000000000e+08,3.644919586181640625e+01
1.965166720000000000e+08,3.600403213500976562e+01
1.981333280000000000e+08,3.640257263183593750e+01
1.997500000000000000e+08,3.576243209838867188e+01
2.013666720000000000e+08,3.631647872924804688e+01
2.029833280000000000e+08,3.592957305908203125e+01
2.046000000000000000e+08,3.617628479003906250e+01
2.062166720000000000e+08,3.586675262451171875e+01
2.078333280000000000e+08,3.705805587768554688e+01
2.094500000000000000e+08,3.568381500244140625e+01
2.110666720000000000e+08,3.598917388916015625e+01
2.126833280000000000e+08,3.585782241821289062e+01
2.143000000000000000e+08,3.568579864501953125e+01
2.159166720000000000e+08,3.580643844604492188e+01
2.175333280000000000e+08,3.623140716552734375e+01
2.191500000000000000e+08,3.584085083007812500e+01
2.207666720000000000e+08,3.620449829101562500e+01
2.223833280000000000e+08,4.011913299560546875e+01
2.240000000000000000e+08,3.605593872070312500e+01
2.256166720000000000e+08,3.591300201416015625e+01
2.272333280000000000e+08,3.589416885375976562e+01
2.288500000000000000e+08,3.570209884643554688e+01
2.304666720000000000e+08,3.570214462280273438e+01
2.320833280000000000e+08,3.601625061035156250e+01
2.337000000000000000e+08,3.618405532836914062e+01
2.353166720000000000e+08,3.626752471923828125e+01
2.369333280000000000e+08,3.564199066162109375e+01
2.385500000000000000e+08,3.612279129028320312e+01
2.401666720000000000e+08,3.574801635742187500e+01
2.417833280000000000e+08,3.553921890258789062e+01
2.434000000000000000e+08,3.585033798217773438e+01
2.450166720000000000e+08,3.573599243164062500e+01
2.466333280000000000e+08,3.541596603393554688e+01
2.482500000000000000e+08,3.658688735961914062e+01
2.498666720000000000e+08,3.667460632324218750e+01
2.514833280000000000e+08,3.615427398681640625e+01
2.531000000000000000e+08,3.559432601928710938e+01
2.547166720000000000e+08,3.639966201782226562e+01
2.563333280000000000e+08,3.558948135375976562e+01
2.579500000000000000e+08,3.652047729492187500e+01
2.595666720000000000e+08,3.599571990966796875e+01
2.611833280000000000e+08,3.594626235961914062e+01
2.628000000000000000e+08,3.587357711791992188e+01
2.644166720000000000e+08,3.590722656250000000e+01
2.660333280000000000e+08,3.555916213989257812e+01
2.676500000000000000e+08,3.578366470336914062e+01
2.692666560000000000e+08,3.576353454589843750e+01
2.708833280000000000e+08,3.644872283935546875e+01
2.725000000000000000e+08,3.557355117797851562e+01
2.741166720000000000e+08,3.658238983154296875e+01
2.757333440000000000e+08,3.583855056762695312e+01
2.773500160000000000e+08,3.656926727294921875e+01
2.789666560000000000e+08,3.587799835205078125e+01
2.805833280000000000e+08,3.569713211059570312e+01
2.822000000000000000e+08,3.631609725952148438e+01
2.838166720000000000e+08,3.535160446166992188e+01
2.854333440000000000e+08,3.617772674560546875e+01
2.870499840000000000e+08,3.580899810791015625e+01
2.886666560000000000e+08,3.619658660888671875e+01
2.902833280000000000e+08,3.630355072021484375e+01
2.919000000000000000e+08,3.670782089233398438e+01
2.935166720000000000e+08,3.563063812255859375e+01
2.951333440000000000e+08,3.726408767700195312e+01
2.967500160000000000e+08,3.933409118652343750e+01
2.983666560000000000e+08,3.642083740234375000e+01
2.999833280000000000e+08,3.578068542480468750e+01
3.016000000000000000e+08,3.600139999389648438e+01
3.032166720000000000e+08,3.601755523681640625e+01
3.048333440000000000e+08,3.665701675415039062e+01
3.064499840000000000e+08,3.655379867553710938e+01
3.080666560000000000e+08,3.597170257568359375e+01
3.096833280000000000e+08,3.610449218750000000e+01
3.113000000000000000e+08,3.650217819213867188e+01
3.129166720000000000e+08,3.580783462524414062e+01
3.145333440000000000e+08,3.683420562744140625e+01
3.161500160000000000e+08,3.644322967529296875e+01
3.177666560000000000e+08,3.563810348510742188e+01
3.193833280000000000e+08,3.626403808593750000e+01
3.210000000000000000e+08,3.614889907836914062e+01
3.226166720000000000e+08,3.615642166137695312e+01
3.242333440000000000e+08,3.552347183227539062e+01
3.258499840000000000e+08,3.605334472656250000e+01
3.274666560000000000e+08,3.646682357788085938e+01
3.290833280000000000e+08,3.633156967163085938e+01
3.307000000000000000e+08,3.571127319335937500e+01
3.323166720000000000e+08,3.648789596557617188e+01
3.339333440000000000e+08,3.664822387695312500e+01
3.355500160000000000e+08,3.642137145996093750e+01
3.371666560000000000e+08,3.678645706176757812e+01
3.387833280000000000e+08,3.623960876464843750e+01
3.404000000000000000e+08,3.624332046508789062e+01
