# f[Hz], a[dB]
3.000000000000000000e+07,3.560602951049804688e+01
3.161666600000000000e+07,3.523693466186523438e+01
3.323333400000000000e+07,3.536890411376953125e+01
3.485000000000000000e+07,3.548921966552734375e+01
3.646666800000000000e+07,3.518853759765625000e+01
3.808333200000000000e+07,3.583952713012695312e+01
3.970000000000000000e+07,3.536362075805664062e+01
4.131666800000000000e+07,3.551123809814453125e+01
4.293333200000000000e+07,3.534582519531250000e+01
4.455000000000000000e+07,3.592485809326171875e+01
4.616666800000000000e+07,3.576847457885742188e+01
4.778333200000000000e+07,3.535072326660156250e+01
4.940000000000000000e+07,3.517669677734375000e+01
5.101666800000000000e+07,3.586995697021484375e+01
5.263333200000000000e+07,3.477671813964843750e+01
5.425000000000000000e+07,3.588414382934570312e+01
5.586666800000000000e+07,3.499412155151367188e+01
5.748333200000000000e+07,3.606078338623046875e+01
5.910000000000000000e+07,3.602919769287109375e+01
6.071666800000000000e+07,3.523352813720703125e+01
6.233333200000000000e+07,3.541205978393554688e+01
6.395000000000000000e+07,3.591504287719726562e+01
6.556666800000000000e+07,3.510256958007812500e+01
6.718333600000000000e+07,3.579028320312500000e+01
6.880000000000000000e+07,3.565611648559570312e+01
7.041666400000000000e+07,3.570220565795898438e+01
7.203333600000000000e+07,3.640326690673828125e+01
7.365000000000000000e+07,3.623851394653320312e+01
7.526666400000000000e+07,3.583636474609375000e+01
7.688333600000000000e+07,3.585540008544921875e+01
7.850000000000000000e+07,3.642518997192382812e+01
8.011666400000000000e+07,3.678470993041992188e+01
8.173333600000000000e+07,3.571654129028320312e+01
8.335000000000000000e+07,3.609717941284179688e+01
8.496666400000000000e+07,3.578117752075195312e+01
8.658333600000000000e+07,3.626350784301757812e+01
8.820000000000000000e+07,3.632769775390625000e+01
8.981666400000000000e+07,3.677933502197265625e+01
9.143333600000000000e+07,3.614141082763671875e+01
9.305000000000000000e+07,3.605903244018554688e+01
9.466666400000000000e+07,3.590907287597656250e+01
9.628333600000000000e+07,3.591157150268554688e+01
9.790000000000000000e+07,3.564200973510742188e+01
9.951666400000000000e+07,3.585620498657226562e+01
1.011333360000000000e+08,3.530079269409179688e+01
1.027500000000000000e+08,3.559833908081054688e+01
1.043666640000000000e+08,3.657757949829101562e+01
1.059833360000000000e+08,3.604545211791992188e+01
1.076000000000000000e+08,3.620901107788085938e+01
1.092166640000000000e+08,3.636803054809570312e+01
1.108333360000000000e+08,3.584271621704101562e+01
1.124500000000000000e+08,3.602116394042968750e+01
1.140666640000000000e+08,3.619253540039062500e+01
1.156833360000000000e+08,3.600659179687500000e+01
1.173000000000000000e+08,3.662385559082031250e+01
1.189166640000000000e+08,3.596504974365234375e+01
1.205333360000000000e+08,3.639361953735351562e+01
1.221500000000000000e+08,3.566696929931640625e+01
1.237666640000000000e+08,3.627833938598632812e+01
1.253833360000000000e+08,3.594208908081054688e+01
1.270000000000000000e+08,3.678514862060546875e+01
1.286166640000000000e+08,3.599474716186523438e+01
1.302333360000000000e+08,3.620885848999023438e+01
1.318500000000000000e+08,3.625272750854492188e+01
1.334666640000000000e+08,3.678865051269531250e+01
1.350833280000000000e+08,3.625655746459960938e+01
1.367000000000000000e+08,3.623879623413085938e+01
1.383166720000000000e+08,3.596368026733398438e+01
1.399333280000000000e+08,3.671825408935546875e+01
1.415500000000000000e+08,3.653299331665039062e+01
1.431666720000000000e+08,3.642037963867187500e+01
1.447833280000000000e+08,3.604598236083984375e+01
