# f[Hz], a[dB]
3.000000000000000000e+07,3.538193893432617188e+01
3.161666600000000000e+07,3.609091186523437500e+01
3.323333400000000000e+07,3.583602905273437500e+01
3.485000000000000000e+07,3.583845520019531250e+01
3.646666800000000000e+07,3.577160263061523438e+01
3.808333200000000000e+07,3.524418258666992188e+01
3.970000000000000000e+07,3.514397048950195312e+01
4.131666800000000000e+07,3.506077194213867188e+01
4.293333200000000000e+07,3.555704116821289062e+01
4.455000000000000000e+07,3.571775436401367188e+01
4.616666800000000000e+07,3.583409881591796875e+01
4.778333200000000000e+07,3.576237869262695312e+01
4.940000000000000000e+07,3.516761016845703125e+01
5.101666800000000000e+07,3.521395111083984375e+01
5.263333200000000000e+07,3.593652343750000000e+01
5.425000000000000000e+07,3.540923309326171875e+01
5.586666800000000000e+07,3.612689208984375000e+01
5.748333200000000000e+07,3.582359313964843750e+01
5.910000000000000000e+07,3.623264694213867188e+01
6.071666800000000000e+07,3.572622680664062500e+01
6.233333200000000000e+07,3.596051788330078125e+01
6.395000000000000000e+07,3.557068252563476562e+01
6.556666800000000000e+07,3.602074050903320312e+01
6.718333600000000000e+07,3.609939193725585938e+01
6.880000000000000000e+07,3.494337463378906250e+01
7.041666400000000000e+07,3.567263793945312500e+01
7.203333600000000000e+07,3.589938735961914062e+01
7.365000000000000000e+07,3.584574127197265625e+01
7.526666400000000000e+07,3.601600265502929688e+01
7.688333600000000000e+07,3.517743682861328125e+01
7.850000000000000000e+07,3.616201782226562500e+01
8.011666400000000000e+07,3.536394882202148438e+01
8.173333600000000000e+07,3.571746063232421875e+01
8.335000000000000000e+07,3.596752548217773438e+01
8.496666400000000000e+07,3.652115631103515625e+01
8.658333600000000000e+07,3.651313400268554688e+01
8.820000000000000000e+07,3.564152908325195312e+01
8.981666400000000000e+07,3.626052093505859375e+01
9.143333600000000000e+07,3.682572555541992188e+01
9.305000000000000000e+07,3.637337112426757812e+01
9.466666400000000000e+07,3.610251998901367188e+01
9.628333600000000000e+07,3.648555374145507812e+01
9.790000000000000000e+07,3.616696548461914062e+01
9.951666400000000000e+07,3.605696105957031250e+01
1.011333360000000000e+08,3.608448410034179688e+01
1.027500000000000000e+08,3.639113998413085938e+01
1.043666640000000000e+08,3.615188217163085938e+01
1.059833360000000000e+08,3.569704437255859375e+01
1.076000000000000000e+08,3.610369873046875000e+01
1.092166640000000000e+08,3.615524673461914062e+01
1.108333360000000000e+08,3.601777648925781250e+01
1.124500000000000000e+08,3.556609344482421875e+01
1.140666640000000000e+08,3.563595581054687500e+01
1.156833360000000000e+08,3.600597763061523438e+01
1.173000000000000000e+08,3.602276229858398438e+01
1.189166640000000000e+08,3.625518417358398438e+01
1.205333360000000000e+08,3.645710372924804688e+01
1.221500000000000000e+08,3.611122894287109375e+01
1.237666640000000000e+08,3.666143798828125000e+01
1.253833360000000000e+08,3.583337402343750000e+01
1.270000000000000000e+08,3.619515609741210938e+01
1.286166640000000000e+08,3.596178436279296875e+01
1.302333360000000000e+08,3.630165481567382812e+01
1.318500000000000000e+08,3.666936874389648438e+01
1.334666640000000000e+08,3.585998535156250000e+01
1.350833280000000000e+08,3.682201004028320312e+01
1.367000000000000000e+08,3.636621856689453125e+01
1.383166720000000000e+08,3.656373214721679688e+01
1.399333280000000000e+08,3.541820144653320312e+01
1.415500000000000000e+08,3.680508422851562500e+01
1.431666720000000000e+08,3.568901824951171875e+01
1.447833280000000000e+08,3.636220169067382812e+01
1.464000000000000000e+08,3.614836502075195312e+01
1.480166720000000000e+08,3.591748809814453125e+01
1.496333280000000000e+08,3.661588287353515625e+01
1.512500000000000000e+08,3.599906158447265625e+01
1.528666720000000000e+08,3.601412200927734375e+01
1.544833280000000000e+08,3.655163955688476562e+01
1.561000000000000000e+08,3.666255950927734375e+01
1.577166720000000000e+08,3.654117965698242188e+01
1.593333280000000000e+08,3.633935546875000000e+01
1.609500000000000000e+08,3.645837783813476562e+01
1.625666720000000000e+08,3.655502700805664062e+01
1.641833280000000000e+08,3.636305236816406250e+01
1.658000000000000000e+08,3.720702743530273438e+01
1.674166720000000000e+08,3.735902023315429688e+01
1.690333280000000000e+08,3.698964309692382812e+01
1.706500000000000000e+08,3.622726821899414062e+01
1.722666720000000000e+08,3.674029541015625000e+01
1.738833280000000000e+08,3.630610656738281250e+01
1.755000000000000000e+08,3.676564025878906250e+01
1.771166720000000000e+08,3.615655136108398438e+01
1.787333280000000000e+08,3.675353240966796875e+01
1.803500000000000000e+08,3.677054595947265625e+01
1.819666720000000000e+08,3.695441436767578125e+01
1.835833280000000000e+08,3.590676498413085938e+01
1.852000000000000000e+08,3.634461593627929688e+01
1.868166720000000000e+08,3.686151885986328125e+01
1.884333280000000000e+08,3.595007705688476562e+01
1.900500000000000000e+08,3.692058181762695312e+01
1.916666720000000000e+08,3.655131530761718750e+01
1.932833280000000000e+08,3.641006088256835938e+01
1.949000000000000000e+08,3.615550613403320312e+01
1.965166720000000000e+08,3.590552902221679688e+01
1.981333280000000000e+08,3.625881195068359375e+01
1.997500000000000000e+08,3.639009094238281250e+01
2.013666720000000000e+08,3.616149520874023438e+01
2.029833280000000000e+08,3.610513687133789062e+01
2.046000000000000000e+08,3.653605270385742188e+01
2.062166720000000000e+08,3.667147064208984375e+01
2.078333280000000000e+08,3.538564682006835938e+01
2.094500000000000000e+08,3.613087081909179688e+01
2.110666720000000000e+08,3.621800994873046875e+01
2.126833280000000000e+08,3.590859985351562500e+01
2.143000000000000000e+08,3.608081436157226562e+01
2.159166720000000000e+08,3.634576797485351562e+01
2.175333280000000000e+08,3.575049972534179688e+01
