# f[Hz], a[dB]
3.000000000000000000e+07,3.544655609130859375e+01
3.161666600000000000e+07,3.574363327026367188e+01
3.323333400000000000e+07,3.622890472412109375e+01
3.485000000000000000e+07,3.631585693359375000e+01
3.646666800000000000e+07,3.610196685791015625e+01
3.808333200000000000e+07,3.602264022827148438e+01
3.970000000000000000e+07,3.537506484985351562e+01
4.131666800000000000e+07,3.567040634155273438e+01
4.293333200000000000e+07,3.566971206665039062e+01
4.455000000000000000e+07,3.552389144897460938e+01
4.616666800000000000e+07,3.558528518676757812e+01
4.778333200000000000e+07,3.577901077270507812e+01
4.940000000000000000e+07,3.560645675659179688e+01
5.101666800000000000e+07,3.496714019775390625e+01
5.263333200000000000e+07,3.548637771606445312e+01
5.425000000000000000e+07,3.607793426513671875e+01
5.586666800000000000e+07,3.517102432250976562e+01
5.748333200000000000e+07,3.583433532714843750e+01
5.910000000000000000e+07,3.555224990844726562e+01
6.071666800000000000e+07,3.581723403930664062e+01
6.233333200000000000e+07,3.534904098510742188e+01
6.395000000000000000e+07,3.556778335571289062e+01
6.556666800000000000e+07,3.502541351318359375e+01
6.718333600000000000e+07,3.544291687011718750e+01
6.880000000000000000e+07,3.525634002685546875e+01
7.041666400000000000e+07,3.582334136962890625e+01
7.203333600000000000e+07,3.582844924926757812e+01
7.365000000000000000e+07,3.554076766967773438e+01
7.526666400000000000e+07,3.480110168457031250e+01
7.688333600000000000e+07,3.589152526855468750e+01
7.850000000000000000e+07,3.656048965454101562e+01
8.011666400000000000e+07,3.620867919921875000e+01
8.173333600000000000e+07,3.637103271484375000e+01
8.335000000000000000e+07,3.588671112060546875e+01
8.496666400000000000e+07,3.630711746215820312e+01
8.658333600000000000e+07,3.597500610351562500e+01
8.820000000000000000e+07,3.636682891845703125e+01
8.981666400000000000e+07,3.647623825073242188e+01
9.143333600000000000e+07,3.600411605834960938e+01
9.305000000000000000e+07,3.637139511108398438e+01
9.466666400000000000e+07,3.542319488525390625e+01
9.628333600000000000e+07,3.563609313964843750e+01
9.790000000000000000e+07,3.662117004394531250e+01
9.951666400000000000e+07,3.621833419799804688e+01
1.011333360000000000e+08,3.663315200805664062e+01
1.027500000000000000e+08,3.540898513793945312e+01
1.043666640000000000e+08,3.594729995727539062e+01
1.059833360000000000e+08,3.632054519653320312e+01
1.076000000000000000e+08,3.539859390258789062e+01
1.092166640000000000e+08,3.633958435058593750e+01
1.108333360000000000e+08,3.609225463867187500e+01
1.124500000000000000e+08,3.655118179321289062e+01
1.140666640000000000e+08,3.612405395507812500e+01
1.156833360000000000e+08,3.630073165893554688e+01
1.173000000000000000e+08,3.581360626220703125e+01
1.189166640000000000e+08,3.568255996704101562e+01
1.205333360000000000e+08,3.608968734741210938e+01
1.221500000000000000e+08,3.608594512939453125e+01
1.237666640000000000e+08,3.594674682617187500e+01
1.253833360000000000e+08,3.625394439697265625e+01
1.270000000000000000e+08,3.611791992187500000e+01
1.286166640000000000e+08,3.645865249633789062e+01
1.302333360000000000e+08,3.601845932006835938e+01
1.318500000000000000e+08,3.616252136230468750e+01
1.334666640000000000e+08,3.617812728881835938e+01
1.350833280000000000e+08,3.618725585937500000e+01
1.367000000000000000e+08,3.645533752441406250e+01
1.383166720000000000e+08,3.598456192016601562e+01
1.399333280000000000e+08,3.580128479003906250e+01
1.415500000000000000e+08,3.705315017700195312e+01
1.431666720000000000e+08,3.646864700317382812e+01
1.447833280000000000e+08,3.650669097900390625e+01
1.464000000000000000e+08,3.592100143432617188e+01
1.480166720000000000e+08,3.636909484863281250e+01
1.496333280000000000e+08,3.622301101684570312e+01
1.512500000000000000e+08,3.658359146118164062e+01
1.528666720000000000e+08,3.622304916381835938e+01
1.544833280000000000e+08,3.662427139282226562e+01
1.561000000000000000e+08,3.610176467895507812e+01
1.577166720000000000e+08,3.535073852539062500e+01
1.593333280000000000e+08,3.677554321289062500e+01
1.609500000000000000e+08,3.695721817016601562e+01
1.625666720000000000e+08,3.692853546142578125e+01
1.641833280000000000e+08,3.724688720703125000e+01
1.658000000000000000e+08,3.630338668823242188e+01
1.674166720000000000e+08,3.663505935668945312e+01
1.690333280000000000e+08,3.622351074218750000e+01
1.706500000000000000e+08,3.587030410766601562e+01
1.722666720000000000e+08,3.689629745483398438e+01
1.738833280000000000e+08,3.648857116699218750e+01
1.755000000000000000e+08,3.690860366821289062e+01
1.771166720000000000e+08,3.597615432739257812e+01
1.787333280000000000e+08,3.609051132202148438e+01
1.803500000000000000e+08,3.596626281738281250e+01
1.819666720000000000e+08,3.658186340332031250e+01
1.835833280000000000e+08,3.607114028930664062e+01
1.852000000000000000e+08,3.687231826782226562e+01
1.868166720000000000e+08,3.660512161254882812e+01
1.884333280000000000e+08,3.623475646972656250e+01
1.900500000000000000e+08,3.608833312988281250e+01
1.916666720000000000e+08,3.656483459472656250e+01
1.932833280000000000e+08,3.654964828491210938e+01
1.949000000000000000e+08,3.708752441406250000e+01
1.965166720000000000e+08,3.628740692138671875e+01
1.981333280000000000e+08,3.682412338256835938e+01
1.997500000000000000e+08,3.672618484497070312e+01
2.013666720000000000e+08,3.595124816894531250e+01
2.029833280000000000e+08,3.583856582641601562e+01
2.046000000000000000e+08,3.646658706665039062e+01
2.062166720000000000e+08,3.610697937011718750e+01
2.078333280000000000e+08,3.583801651000976562e+01
2.094500000000000000e+08,3.669619369506835938e+01
2.110666720000000000e+08,3.602835083007812500e+01
2.126833280000000000e+08,3.576766586303710938e+01
2.143000000000000000e+08,3.614946746826171875e+01
2.159166720000000000e+08,3.572343444824218750e+01
2.175333280000000000e+08,3.639113998413085938e+01
2.191500000000000000e+08,3.633944702148437500e+01
2.207666720000000000e+08,3.591849517822265625e+01
2.223833280000000000e+08,3.622100067138671875e+01
2.240000000000000000e+08,3.640298461914062500e+01
2.256166720000000000e+08,3.564181137084960938e+01
2.272333280000000000e+08,3.605425643920898438e+01
2.288500000000000000e+08,3.566344451904296875e+01
2.304666720000000000e+08,3.555286788940429688e+01
2.320833280000000000e+08,3.588213348388671875e+01
2.337000000000000000e+08,3.603757095336914062e+01
2.353166720000000000e+08,3.592404174804687500e+01
2.369333280000000000e+08,3.597423553466796875e+01
2.385500000000000000e+08,3.617159271240234375e+01
2.401666720000000000e+08,3.597675704956054688e+01
2.417833280000000000e+08,3.635444259643554688e+01
2.434000000000000000e+08,3.620690917968750000e+01
2.450166720000000000e+08,3.675500106811523438e+01
2.466333280000000000e+08,3.609968566894531250e+01
2.482500000000000000e+08,3.637028121948242188e+01
2.498666720000000000e+08,3.629215240478515625e+01
2.514833280000000000e+08,3.554542922973632812e+01
2.531000000000000000e+08,3.613545989990234375e+01
2.547166720000000000e+08,3.567663955688476562e+01
2.563333280000000000e+08,3.601327133178710938e+01
2.579500000000000000e+08,3.517982101440429688e+01
2.595666720000000000e+08,3.579860305786132812e+01
2.611833280000000000e+08,3.639825439453125000e+01
2.628000000000000000e+08,3.682575607299804688e+01
2.644166720000000000e+08,3.662453460693359375e+01
2.660333280000000000e+08,3.673675918579101562e+01
2.676500000000000000e+08,3.619468307495117188e+01
2.692666560000000000e+08,3.581679153442382812e+01
2.708833280000000000e+08,3.593160247802734375e+01
2.725000000000000000e+08,3.586138916015625000e+01
2.741166720000000000e+08,3.591513442993164062e+01
2.757333440000000000e+08,3.605599975585937500e+01
2.773500160000000000e+08,3.602549743652343750e+01
2.789666560000000000e+08,3.558177185058593750e+01
2.805833280000000000e+08,3.599528121948242188e+01
2.822000000000000000e+08,3.709803009033203125e+01
2.838166720000000000e+08,3.674585342407226562e+01
2.854333440000000000e+08,3.576128768920898438e+01
2.870499840000000000e+08,3.620803451538085938e+01
2.886666560000000000e+08,3.585279083251953125e+01
2.902833280000000000e+08,3.654977416992187500e+01
2.919000000000000000e+08,3.579400253295898438e+01
2.935166720000000000e+08,3.644585037231445312e+01
2.951333440000000000e+08,3.537192916870117188e+01
2.967500160000000000e+08,3.614458465576171875e+01
2.983666560000000000e+08,3.641951370239257812e+01
2.999833280000000000e+08,3.642773437500000000e+01
3.016000000000000000e+08,3.606894683837890625e+01
3.032166720000000000e+08,3.651928710937500000e+01
3.048333440000000000e+08,3.626047515869140625e+01
3.064499840000000000e+08,3.606342697143554688e+01
3.080666560000000000e+08,3.590436172485351562e+01
3.096833280000000000e+08,3.599036788940429688e+01
3.113000000000000000e+08,3.652593994140625000e+01
3.129166720000000000e+08,3.658411788940429688e+01
3.145333440000000000e+08,3.652455139160156250e+01
3.161500160000000000e+08,3.702643966674804688e+01
