# f[Hz], a[dB]
3.000000000000000000e+07,3.572800827026367188e+01
3.161666600000000000e+07,3.546086502075195312e+01
3.323333400000000000e+07,3.575866317749023438e+01
3.485000000000000000e+07,3.546920394897460938e+01
3.646666800000000000e+07,3.553186035156250000e+01
3.808333200000000000e+07,3.583733749389648438e+01
3.970000000000000000e+07,3.527622222900390625e+01
4.131666800000000000e+07,3.574488067626953125e+01
4.293333200000000000e+07,3.507507705688476562e+01
4.455000000000000000e+07,3.482846450805664062e+01
4.616666800000000000e+07,3.548216629028320312e+01
4.778333200000000000e+07,3.504232025146484375e+01
4.940000000000000000e+07,3.556128311157226562e+01
5.101666800000000000e+07,3.553929901123046875e+01
5.263333200000000000e+07,3.525436019897460938e+01
5.425000000000000000e+07,3.518172073364257812e+01
5.586666800000000000e+07,3.543888092041015625e+01
5.748333200000000000e+07,3.570740127563476562e+01
5.910000000000000000e+07,3.598299407958984375e+01
6.071666800000000000e+07,3.600103759765625000e+01
6.233333200000000000e+07,3.573308563232421875e+01
6.395000000000000000e+07,3.587803649902343750e+01
6.556666800000000000e+07,3.630074310302734375e+01
6.718333600000000000e+07,3.569801330566406250e+01
6.880000000000000000e+07,3.570379257202148438e+01
7.041666400000000000e+07,3.601161575317382812e+01
7.203333600000000000e+07,3.526773834228515625e+01
7.365000000000000000e+07,3.531162261962890625e+01
7.526666400000000000e+07,3.621350479125976562e+01
7.688333600000000000e+07,3.609679031372070312e+01
7.850000000000000000e+07,3.612976837158203125e+01
8.011666400000000000e+07,3.615896224975585938e+01
8.173333600000000000e+07,3.690924835205078125e+01
8.335000000000000000e+07,3.632013702392578125e+01
8.496666400000000000e+07,3.617549514770507812e+01
8.658333600000000000e+07,3.629214859008789062e+01
8.820000000000000000e+07,3.625865173339843750e+01
8.981666400000000000e+07,3.593111801147460938e+01
9.143333600000000000e+07,3.545283889770507812e+01
9.305000000000000000e+07,3.650323104858398438e+01
9.466666400000000000e+07,3.557295989990234375e+01
9.628333600000000000e+07,3.530956649780273438e+01
9.790000000000000000e+07,3.640745925903320312e+01
9.951666400000000000e+07,3.555052947998046875e+01
1.011333360000000000e+08,3.593104934692382812e+01
1.027500000000000000e+08,3.578326034545898438e+01
1.043666640000000000e+08,3.535430145263671875e+01
1.059833360000000000e+08,3.584407424926757812e+01
1.076000000000000000e+08,3.585715484619140625e+01
1.092166640000000000e+08,3.692191314697265625e+01
1.108333360000000000e+08,3.694712829589843750e+01
1.124500000000000000e+08,3.558932495117187500e+01
1.140666640000000000e+08,3.617629623413085938e+01
1.156833360000000000e+08,3.660708618164062500e+01
1.173000000000000000e+08,3.633042907714843750e+01
1.189166640000000000e+08,3.653873062133789062e+01
1.205333360000000000e+08,3.603356933593750000e+01
1.221500000000000000e+08,3.647166442871093750e+01
1.237666640000000000e+08,3.598891448974609375e+01
1.253833360000000000e+08,3.614228439331054688e+01
1.270000000000000000e+08,3.650115966796875000e+01
1.286166640000000000e+08,3.656044769287109375e+01
1.302333360000000000e+08,3.615225982666015625e+01
1.318500000000000000e+08,3.674882507324218750e+01
1.334666640000000000e+08,3.580451202392578125e+01
1.350833280000000000e+08,3.587930297851562500e+01
1.367000000000000000e+08,3.628133010864257812e+01
1.383166720000000000e+08,3.649365997314453125e+01
1.399333280000000000e+08,3.618373107910156250e+01
1.415500000000000000e+08,3.661511611938476562e+01
1.431666720000000000e+08,3.619880676269531250e+01
1.447833280000000000e+08,3.580195999145507812e+01
1.464000000000000000e+08,3.616894149780273438e+01
1.480166720000000000e+08,3.639941406250000000e+01
1.496333280000000000e+08,3.645089721679687500e+01
1.512500000000000000e+08,3.653586578369140625e+01
1.528666720000000000e+08,3.636547851562500000e+01
1.544833280000000000e+08,3.628446578979492188e+01
1.561000000000000000e+08,3.710326385498046875e+01
1.577166720000000000e+08,3.542517089843750000e+01
1.593333280000000000e+08,3.626617813110351562e+01
1.609500000000000000e+08,3.604795455932617188e+01
1.625666720000000000e+08,3.644791030883789062e+01
1.641833280000000000e+08,3.684031677246093750e+01
1.658000000000000000e+08,3.669800949096679688e+01
1.674166720000000000e+08,3.690927505493164062e+01
1.690333280000000000e+08,3.591043090820312500e+01
1.706500000000000000e+08,3.661914825439453125e+01
1.722666720000000000e+08,3.670331573486328125e+01
1.738833280000000000e+08,3.656686019897460938e+01
1.755000000000000000e+08,3.698960113525390625e+01
1.771166720000000000e+08,3.570205307006835938e+01
1.787333280000000000e+08,3.643527221679687500e+01
1.803500000000000000e+08,3.617731857299804688e+01
1.819666720000000000e+08,3.695495986938476562e+01
1.835833280000000000e+08,3.663884353637695312e+01
1.852000000000000000e+08,3.690075302124023438e+01
1.868166720000000000e+08,3.686259841918945312e+01
1.884333280000000000e+08,3.578190231323242188e+01
1.900500000000000000e+08,3.605993270874023438e+01
1.916666720000000000e+08,3.618486785888671875e+01
1.932833280000000000e+08,3.642835235595703125e+01
