# f[Hz], a[dB]
3.000000000000000000e+07,3.477376556396484375e+01
3.161666600000000000e+07,3.538468933105468750e+01
3.323333400000000000e+07,3.599749374389648438e+01
3.485000000000000000e+07,3.541865539550781250e+01
3.646666800000000000e+07,3.569673538208007812e+01
3.808333200000000000e+07,3.541566467285156250e+01
3.970000000000000000e+07,3.472249221801757812e+01
4.131666800000000000e+07,3.493709945678710938e+01
4.293333200000000000e+07,3.551171112060546875e+01
4.455000000000000000e+07,3.528673553466796875e+01
4.616666800000000000e+07,3.571671676635742188e+01
4.778333200000000000e+07,3.519264602661132812e+01
4.940000000000000000e+07,3.535330200195312500e+01
5.101666800000000000e+07,3.549514770507812500e+01
5.263333200000000000e+07,3.560702133178710938e+01
5.425000000000000000e+07,3.515102005004882812e+01
5.586666800000000000e+07,3.523974990844726562e+01
5.748333200000000000e+07,3.587203216552734375e+01
5.910000000000000000e+07,3.567819595336914062e+01
6.071666800000000000e+07,3.464165496826171875e+01
6.233333200000000000e+07,3.581607055664062500e+01
6.395000000000000000e+07,3.574721908569335938e+01
6.556666800000000000e+07,3.510519409179687500e+01
6.718333600000000000e+07,3.615422821044921875e+01
6.880000000000000000e+07,3.554680252075195312e+01
7.041666400000000000e+07,3.577443313598632812e+01
7.203333600000000000e+07,3.566157531738281250e+01
7.365000000000000000e+07,3.595159149169921875e+01
7.526666400000000000e+07,3.607244873046875000e+01
7.688333600000000000e+07,3.603040313720703125e+01
7.850000000000000000e+07,3.573019409179687500e+01
8.011666400000000000e+07,3.565437316894531250e+01
8.173333600000000000e+07,3.614175796508789062e+01
8.335000000000000000e+07,3.609814453125000000e+01
8.496666400000000000e+07,3.625117111206054688e+01
8.658333600000000000e+07,3.600206375122070312e+01
8.820000000000000000e+07,3.645766830444335938e+01
8.981666400000000000e+07,3.635427474975585938e+01
9.143333600000000000e+07,3.601348114013671875e+01
9.305000000000000000e+07,3.564445877075195312e+01
9.466666400000000000e+07,3.593534469604492188e+01
9.628333600000000000e+07,3.590766143798828125e+01
9.790000000000000000e+07,3.663650131225585938e+01
9.951666400000000000e+07,3.600654983520507812e+01
1.011333360000000000e+08,3.577196502685546875e+01
1.027500000000000000e+08,3.592602920532226562e+01
1.043666640000000000e+08,3.619509506225585938e+01
1.059833360000000000e+08,3.592173004150390625e+01
1.076000000000000000e+08,3.576263427734375000e+01
1.092166640000000000e+08,3.584872055053710938e+01
1.108333360000000000e+08,3.609346008300781250e+01
1.124500000000000000e+08,3.593345642089843750e+01
1.140666640000000000e+08,3.624575424194335938e+01
1.156833360000000000e+08,3.642662811279296875e+01
1.173000000000000000e+08,3.655508041381835938e+01
1.189166640000000000e+08,3.617607498168945312e+01
1.205333360000000000e+08,3.587352371215820312e+01
1.221500000000000000e+08,3.668984603881835938e+01
1.237666640000000000e+08,3.590141677856445312e+01
1.253833360000000000e+08,3.643593978881835938e+01
1.270000000000000000e+08,3.637610626220703125e+01
1.286166640000000000e+08,3.645416641235351562e+01
1.302333360000000000e+08,3.578048324584960938e+01
1.318500000000000000e+08,3.591276550292968750e+01
1.334666640000000000e+08,3.612563323974609375e+01
1.350833280000000000e+08,3.611013793945312500e+01
1.367000000000000000e+08,3.607757949829101562e+01
1.383166720000000000e+08,3.572386169433593750e+01
1.399333280000000000e+08,3.577577590942382812e+01
1.415500000000000000e+08,3.620608520507812500e+01
1.431666720000000000e+08,3.678923034667968750e+01
1.447833280000000000e+08,3.626694869995117188e+01
1.464000000000000000e+08,3.627073669433593750e+01
1.480166720000000000e+08,3.615048599243164062e+01
1.496333280000000000e+08,3.626125717163085938e+01
1.512500000000000000e+08,3.620081329345703125e+01
1.528666720000000000e+08,3.627598953247070312e+01
1.544833280000000000e+08,3.668487548828125000e+01
1.561000000000000000e+08,3.612584686279296875e+01
1.577166720000000000e+08,3.623796081542968750e+01
1.593333280000000000e+08,3.647505950927734375e+01
1.609500000000000000e+08,3.661288833618164062e+01
1.625666720000000000e+08,3.585869216918945312e+01
1.641833280000000000e+08,3.635257720947265625e+01
1.658000000000000000e+08,3.651134872436523438e+01
1.674166720000000000e+08,3.679831695556640625e+01
1.690333280000000000e+08,3.712571334838867188e+01
1.706500000000000000e+08,3.587032699584960938e+01
1.722666720000000000e+08,3.657844161987304688e+01
1.738833280000000000e+08,3.623752212524414062e+01
1.755000000000000000e+08,3.660015106201171875e+01
1.771166720000000000e+08,3.669350051879882812e+01
1.787333280000000000e+08,3.638016891479492188e+01
1.803500000000000000e+08,3.634883117675781250e+01
1.819666720000000000e+08,3.649740600585937500e+01
1.835833280000000000e+08,3.639836883544921875e+01
1.852000000000000000e+08,3.598622512817382812e+01
1.868166720000000000e+08,3.629761123657226562e+01
1.884333280000000000e+08,3.620503616333007812e+01
1.900500000000000000e+08,3.605369949340820312e+01
1.916666720000000000e+08,3.686431121826171875e+01
1.932833280000000000e+08,3.611672210693359375e+01
1.949000000000000000e+08,3.613393020629882812e+01
1.965166720000000000e+08,3.606452560424804688e+01
1.981333280000000000e+08,3.657828521728515625e+01
1.997500000000000000e+08,3.672444534301757812e+01
2.013666720000000000e+08,3.631884765625000000e+01
2.029833280000000000e+08,3.671283340454101562e+01
2.046000000000000000e+08,3.666953659057617188e+01
2.062166720000000000e+08,3.618724441528320312e+01
2.078333280000000000e+08,3.677644348144531250e+01
2.094500000000000000e+08,3.672839355468750000e+01
2.110666720000000000e+08,3.635155487060546875e+01
2.126833280000000000e+08,3.607088088989257812e+01
2.143000000000000000e+08,3.591905593872070312e+01
2.159166720000000000e+08,3.606887435913085938e+01
2.175333280000000000e+08,3.565465927124023438e+01
2.191500000000000000e+08,3.643025588989257812e+01
2.207666720000000000e+08,3.544217300415039062e+01
2.223833280000000000e+08,3.546802902221679688e+01
2.240000000000000000e+08,3.654756164550781250e+01
2.256166720000000000e+08,3.594575119018554688e+01
2.272333280000000000e+08,3.593115997314453125e+01
2.288500000000000000e+08,3.615485000610351562e+01
2.304666720000000000e+08,3.566683578491210938e+01
2.320833280000000000e+08,3.651033782958984375e+01
2.337000000000000000e+08,3.658576202392578125e+01
2.353166720000000000e+08,3.620161819458007812e+01
2.369333280000000000e+08,3.611291885375976562e+01
2.385500000000000000e+08,3.566965103149414062e+01
2.401666720000000000e+08,3.678860473632812500e+01
2.417833280000000000e+08,3.589664459228515625e+01
2.434000000000000000e+08,3.606134033203125000e+01
2.450166720000000000e+08,3.602707290649414062e+01
2.466333280000000000e+08,3.618825149536132812e+01
2.482500000000000000e+08,3.619942474365234375e+01
2.498666720000000000e+08,3.593944168090820312e+01
2.514833280000000000e+08,3.602991867065429688e+01
2.531000000000000000e+08,3.680081939697265625e+01
2.547166720000000000e+08,3.529100799560546875e+01
2.563333280000000000e+08,3.586859893798828125e+01
2.579500000000000000e+08,3.611840820312500000e+01
2.595666720000000000e+08,3.649173355102539062e+01
2.611833280000000000e+08,3.605281829833984375e+01
2.628000000000000000e+08,3.634387207031250000e+01
2.644166720000000000e+08,3.631267547607421875e+01
2.660333280000000000e+08,3.625004196166992188e+01
2.676500000000000000e+08,3.596210479736328125e+01
2.692666560000000000e+08,3.624977874755859375e+01
2.708833280000000000e+08,3.632369232177734375e+01
2.725000000000000000e+08,3.617055892944335938e+01
2.741166720000000000e+08,3.608277511596679688e+01
2.757333440000000000e+08,3.615246963500976562e+01
2.773500160000000000e+08,3.592483139038085938e+01
2.789666560000000000e+08,3.582983779907226562e+01
2.805833280000000000e+08,3.631026458740234375e+01
2.822000000000000000e+08,3.598285293579101562e+01
2.838166720000000000e+08,3.546437072753906250e+01
2.854333440000000000e+08,3.590907669067382812e+01
2.870499840000000000e+08,3.582847595214843750e+01
2.886666560000000000e+08,3.644350433349609375e+01
2.902833280000000000e+08,3.635948181152343750e+01
2.919000000000000000e+08,3.587045669555664062e+01
2.935166720000000000e+08,3.667726516723632812e+01
2.951333440000000000e+08,3.611785507202148438e+01
2.967500160000000000e+08,3.601911163330078125e+01
2.983666560000000000e+08,3.636286544799804688e+01
2.999833280000000000e+08,3.573013305664062500e+01
3.016000000000000000e+08,3.553024673461914062e+01
3.032166720000000000e+08,3.595325469970703125e+01
3.048333440000000000e+08,3.633901977539062500e+01
3.064499840000000000e+08,3.601013183593750000e+01
3.080666560000000000e+08,3.645979309082031250e+01
3.096833280000000000e+08,3.615279388427734375e+01
3.113000000000000000e+08,3.605361557006835938e+01
3.129166720000000000e+08,3.576279830932617188e+01
