# f[Hz], a[dB]
3.000000000000000000e+07,3.544715118408203125e+01
3.161666600000000000e+07,3.597026062011718750e+01
3.323333400000000000e+07,3.495797729492187500e+01
3.485000000000000000e+07,3.547188186645507812e+01
3.646666800000000000e+07,3.585942459106445312e+01
3.808333200000000000e+07,3.568785095214843750e+01
3.970000000000000000e+07,3.555106353759765625e+01
4.131666800000000000e+07,3.558810043334960938e+01
4.293333200000000000e+07,3.581393814086914062e+01
4.455000000000000000e+07,3.577733612060546875e+01
4.616666800000000000e+07,3.570565795898437500e+01
4.778333200000000000e+07,3.580752563476562500e+01
4.940000000000000000e+07,3.508166885375976562e+01
5.101666800000000000e+07,3.607580947875976562e+01
5.263333200000000000e+07,3.619160461425781250e+01
5.425000000000000000e+07,3.595689773559570312e+01
5.586666800000000000e+07,3.622085952758789062e+01
5.748333200000000000e+07,3.547945022583007812e+01
5.910000000000000000e+07,3.530403900146484375e+01
6.071666800000000000e+07,3.591147613525390625e+01
6.233333200000000000e+07,3.554366302490234375e+01
6.395000000000000000e+07,3.569823455810546875e+01
6.556666800000000000e+07,3.640973663330078125e+01
6.718333600000000000e+07,3.497021102905273438e+01
6.880000000000000000e+07,3.581725311279296875e+01
7.041666400000000000e+07,3.528215026855468750e+01
7.203333600000000000e+07,3.616732788085937500e+01
7.365000000000000000e+07,3.587874984741210938e+01
7.526666400000000000e+07,3.536170578002929688e+01
7.688333600000000000e+07,3.609432601928710938e+01
7.850000000000000000e+07,3.519111633300781250e+01
8.011666400000000000e+07,3.611765289306640625e+01
8.173333600000000000e+07,3.617438507080078125e+01
8.335000000000000000e+07,3.556890106201171875e+01
8.496666400000000000e+07,3.599254989624023438e+01
8.658333600000000000e+07,3.620449829101562500e+01
8.820000000000000000e+07,3.596224975585937500e+01
8.981666400000000000e+07,3.548779678344726562e+01
9.143333600000000000e+07,3.578514480590820312e+01
9.305000000000000000e+07,3.655493164062500000e+01
9.466666400000000000e+07,3.593526458740234375e+01
9.628333600000000000e+07,3.599166870117187500e+01
9.790000000000000000e+07,3.623679733276367188e+01
9.951666400000000000e+07,3.540019226074218750e+01
1.011333360000000000e+08,3.602618789672851562e+01
1.027500000000000000e+08,3.592525482177734375e+01
1.043666640000000000e+08,3.618856048583984375e+01
1.059833360000000000e+08,3.627531814575195312e+01
1.076000000000000000e+08,3.633907699584960938e+01
1.092166640000000000e+08,3.666287612915039062e+01
1.108333360000000000e+08,3.634989166259765625e+01
1.124500000000000000e+08,3.698542785644531250e+01
1.140666640000000000e+08,3.598366928100585938e+01
1.156833360000000000e+08,3.659690475463867188e+01
1.173000000000000000e+08,3.669383621215820312e+01
1.189166640000000000e+08,3.636279678344726562e+01
1.205333360000000000e+08,3.615285110473632812e+01
1.221500000000000000e+08,3.568043899536132812e+01
1.237666640000000000e+08,3.631997299194335938e+01
1.253833360000000000e+08,3.560947799682617188e+01
1.270000000000000000e+08,3.614896011352539062e+01
1.286166640000000000e+08,3.643620300292968750e+01
1.302333360000000000e+08,3.555729293823242188e+01
1.318500000000000000e+08,3.632983016967773438e+01
1.334666640000000000e+08,3.620490264892578125e+01
1.350833280000000000e+08,3.615785980224609375e+01
1.367000000000000000e+08,3.643676376342773438e+01
1.383166720000000000e+08,3.646894073486328125e+01
1.399333280000000000e+08,3.586174392700195312e+01
1.415500000000000000e+08,3.623881912231445312e+01
1.431666720000000000e+08,3.644009780883789062e+01
1.447833280000000000e+08,3.576240539550781250e+01
1.464000000000000000e+08,3.606115722656250000e+01
1.480166720000000000e+08,3.704505538940429688e+01
1.496333280000000000e+08,3.531992721557617188e+01
1.512500000000000000e+08,3.639714431762695312e+01
1.528666720000000000e+08,3.636197662353515625e+01
1.544833280000000000e+08,3.711146545410156250e+01
1.561000000000000000e+08,3.659535980224609375e+01
1.577166720000000000e+08,3.555923080444335938e+01
1.593333280000000000e+08,3.679510498046875000e+01
1.609500000000000000e+08,3.689923477172851562e+01
1.625666720000000000e+08,3.640829467773437500e+01
1.641833280000000000e+08,3.617354965209960938e+01
