# f[Hz], a[dB]
3.000000000000000000e+07,3.507828521728515625e+01
3.161666600000000000e+07,3.579787445068359375e+01
3.323333400000000000e+07,3.551100540161132812e+01
3.485000000000000000e+07,3.541682434082031250e+01
3.646666800000000000e+07,3.566799545288085938e+01
3.808333200000000000e+07,3.590447616577148438e+01
3.970000000000000000e+07,3.538563919067382812e+01
4.131666800000000000e+07,3.612281036376953125e+01
4.293333200000000000e+07,3.458613967895507812e+01
4.455000000000000000e+07,3.517998504638671875e+01
4.616666800000000000e+07,3.546220779418945312e+01
4.778333200000000000e+07,3.585950088500976562e+01
4.940000000000000000e+07,3.586381149291992188e+01
5.101666800000000000e+07,3.596105194091796875e+01
5.263333200000000000e+07,3.601448440551757812e+01
5.425000000000000000e+07,3.568033599853515625e+01
5.586666800000000000e+07,3.533023452758789062e+01
5.748333200000000000e+07,3.526161956787109375e+01
5.910000000000000000e+07,3.532765960693359375e+01
6.071666800000000000e+07,3.575757598876953125e+01
6.233333200000000000e+07,3.573074722290039062e+01
6.395000000000000000e+07,3.568574142456054688e+01
6.556666800000000000e+07,3.514268112182617188e+01
6.718333600000000000e+07,3.536744308471679688e+01
6.880000000000000000e+07,3.585105133056640625e+01
7.041666400000000000e+07,3.584162139892578125e+01
7.203333600000000000e+07,3.566328430175781250e+01
7.365000000000000000e+07,3.599213790893554688e+01
7.526666400000000000e+07,3.605762863159179688e+01
7.688333600000000000e+07,3.590135955810546875e+01
7.850000000000000000e+07,3.622109603881835938e+01
8.011666400000000000e+07,3.588330841064453125e+01
8.173333600000000000e+07,3.620765686035156250e+01
8.335000000000000000e+07,3.586347961425781250e+01
8.496666400000000000e+07,3.617999649047851562e+01
8.658333600000000000e+07,3.617040252685546875e+01
8.820000000000000000e+07,3.576775360107421875e+01
8.981666400000000000e+07,3.666859817504882812e+01
9.143333600000000000e+07,3.553061676025390625e+01
9.305000000000000000e+07,3.645770263671875000e+01
9.466666400000000000e+07,3.631042098999023438e+01
9.628333600000000000e+07,3.613066101074218750e+01
9.790000000000000000e+07,3.630416107177734375e+01
9.951666400000000000e+07,3.583611679077148438e+01
1.011333360000000000e+08,3.606264495849609375e+01
1.027500000000000000e+08,3.612565612792968750e+01
1.043666640000000000e+08,3.620151519775390625e+01
1.059833360000000000e+08,3.654483795166015625e+01
1.076000000000000000e+08,3.530197525024414062e+01
1.092166640000000000e+08,3.624913024902343750e+01
1.108333360000000000e+08,3.586489486694335938e+01
1.124500000000000000e+08,3.625370025634765625e+01
1.140666640000000000e+08,3.612709426879882812e+01
1.156833360000000000e+08,3.627673339843750000e+01
1.173000000000000000e+08,3.629403686523437500e+01
1.189166640000000000e+08,3.537774658203125000e+01
1.205333360000000000e+08,3.632154083251953125e+01
1.221500000000000000e+08,3.617282485961914062e+01
1.237666640000000000e+08,3.648327255249023438e+01
1.253833360000000000e+08,3.690185165405273438e+01
1.270000000000000000e+08,3.638125610351562500e+01
1.286166640000000000e+08,3.655714797973632812e+01
1.302333360000000000e+08,3.590156936645507812e+01
1.318500000000000000e+08,3.609305953979492188e+01
1.334666640000000000e+08,3.646907043457031250e+01
1.350833280000000000e+08,3.623952102661132812e+01
1.367000000000000000e+08,3.621152114868164062e+01
1.383166720000000000e+08,3.638912582397460938e+01
1.399333280000000000e+08,3.652845382690429688e+01
1.415500000000000000e+08,3.638373565673828125e+01
1.431666720000000000e+08,3.647446823120117188e+01
1.447833280000000000e+08,3.717446899414062500e+01
1.464000000000000000e+08,3.605813980102539062e+01
1.480166720000000000e+08,3.585190963745117188e+01
1.496333280000000000e+08,3.597399139404296875e+01
1.512500000000000000e+08,3.626897048950195312e+01
1.528666720000000000e+08,3.636645507812500000e+01
1.544833280000000000e+08,3.597885513305664062e+01
1.561000000000000000e+08,3.626644515991210938e+01
1.577166720000000000e+08,3.593779754638671875e+01
1.593333280000000000e+08,3.595792388916015625e+01
1.609500000000000000e+08,3.613039398193359375e+01
1.625666720000000000e+08,3.669446182250976562e+01
1.641833280000000000e+08,3.708595657348632812e+01
1.658000000000000000e+08,3.667070770263671875e+01
1.674166720000000000e+08,3.660085296630859375e+01
1.690333280000000000e+08,3.646912384033203125e+01
1.706500000000000000e+08,3.617306137084960938e+01
1.722666720000000000e+08,3.685103988647460938e+01
1.738833280000000000e+08,3.717376327514648438e+01
1.755000000000000000e+08,3.588986206054687500e+01
1.771166720000000000e+08,3.662484359741210938e+01
1.787333280000000000e+08,3.636586380004882812e+01
1.803500000000000000e+08,3.671419525146484375e+01
1.819666720000000000e+08,3.613182067871093750e+01
1.835833280000000000e+08,3.677630615234375000e+01
1.852000000000000000e+08,3.619387435913085938e+01
1.868166720000000000e+08,3.650049209594726562e+01
1.884333280000000000e+08,3.673670196533203125e+01
1.900500000000000000e+08,3.632862472534179688e+01
1.916666720000000000e+08,3.631553268432617188e+01
1.932833280000000000e+08,3.614051437377929688e+01
1.949000000000000000e+08,3.620902252197265625e+01
1.965166720000000000e+08,3.628523635864257812e+01
1.981333280000000000e+08,3.633523559570312500e+01
1.997500000000000000e+08,3.665536880493164062e+01
2.013666720000000000e+08,3.622816467285156250e+01
2.029833280000000000e+08,3.550311660766601562e+01
2.046000000000000000e+08,3.611327743530273438e+01
2.062166720000000000e+08,3.588167572021484375e+01
2.078333280000000000e+08,3.659018707275390625e+01
2.094500000000000000e+08,3.609864807128906250e+01
2.110666720000000000e+08,3.610884857177734375e+01
2.126833280000000000e+08,3.645450973510742188e+01
2.143000000000000000e+08,3.628143692016601562e+01
2.159166720000000000e+08,3.611801528930664062e+01
2.175333280000000000e+08,3.644139480590820312e+01
2.191500000000000000e+08,3.659529876708984375e+01
2.207666720000000000e+08,3.627822875976562500e+01
2.223833280000000000e+08,3.592164611816406250e+01
2.240000000000000000e+08,3.644391632080078125e+01
2.256166720000000000e+08,3.577530288696289062e+01
2.272333280000000000e+08,3.672182846069335938e+01
2.288500000000000000e+08,3.670294189453125000e+01
2.304666720000000000e+08,3.631594848632812500e+01
2.320833280000000000e+08,3.560829162597656250e+01
2.337000000000000000e+08,3.531017303466796875e+01
2.353166720000000000e+08,3.566243362426757812e+01
2.369333280000000000e+08,3.512943649291992188e+01
2.385500000000000000e+08,3.632696151733398438e+01
2.401666720000000000e+08,3.605135726928710938e+01
2.417833280000000000e+08,3.561369705200195312e+01
2.434000000000000000e+08,3.545006561279296875e+01
2.450166720000000000e+08,3.547338867187500000e+01
2.466333280000000000e+08,3.547063064575195312e+01
2.482500000000000000e+08,3.502276611328125000e+01
2.498666720000000000e+08,3.639900207519531250e+01
2.514833280000000000e+08,3.592506790161132812e+01
2.531000000000000000e+08,3.590624618530273438e+01
2.547166720000000000e+08,3.635934066772460938e+01
2.563333280000000000e+08,3.621676254272460938e+01
2.579500000000000000e+08,3.568298721313476562e+01
2.595666720000000000e+08,3.622707366943359375e+01
2.611833280000000000e+08,3.618335342407226562e+01
2.628000000000000000e+08,3.630030059814453125e+01
2.644166720000000000e+08,3.631537246704101562e+01
2.660333280000000000e+08,3.639710617065429688e+01
2.676500000000000000e+08,3.649917984008789062e+01
2.692666560000000000e+08,3.664785766601562500e+01
2.708833280000000000e+08,3.655493164062500000e+01
2.725000000000000000e+08,3.610495376586914062e+01
2.741166720000000000e+08,3.548543548583984375e+01
2.757333440000000000e+08,3.642454147338867188e+01
2.773500160000000000e+08,3.653196716308593750e+01
