# f[Hz], a[dB]
3.000000000000000000e+07,3.547337341308593750e+01
3.161666600000000000e+07,3.576763534545898438e+01
3.323333400000000000e+07,3.597964859008789062e+01
3.485000000000000000e+07,3.581716156005859375e+01
3.646666800000000000e+07,3.510540008544921875e+01
3.808333200000000000e+07,3.559369659423828125e+01
3.970000000000000000e+07,3.536660385131835938e+01
4.131666800000000000e+07,3.586570358276367188e+01
4.293333200000000000e+07,3.542341613769531250e+01
4.455000000000000000e+07,3.560390472412109375e+01
4.616666800000000000e+07,3.567437744140625000e+01
4.778333200000000000e+07,3.482051467895507812e+01
4.940000000000000000e+07,3.611630630493164062e+01
5.101666800000000000e+07,3.510062789916992188e+01
5.263333200000000000e+07,3.509453201293945312e+01
5.425000000000000000e+07,3.641562652587890625e+01
5.586666800000000000e+07,3.500735473632812500e+01
5.748333200000000000e+07,3.591065979003906250e+01
5.910000000000000000e+07,3.584275817871093750e+01
6.071666800000000000e+07,3.550353240966796875e+01
6.233333200000000000e+07,3.597601699829101562e+01
6.395000000000000000e+07,3.524444580078125000e+01
6.556666800000000000e+07,3.621733856201171875e+01
6.718333600000000000e+07,3.512710571289062500e+01
6.880000000000000000e+07,3.534391021728515625e+01
7.041666400000000000e+07,3.547185134887695312e+01
7.203333600000000000e+07,3.603977966308593750e+01
7.365000000000000000e+07,3.622494888305664062e+01
7.526666400000000000e+07,3.616107177734375000e+01
7.688333600000000000e+07,3.629246139526367188e+01
7.850000000000000000e+07,3.606670761108398438e+01
8.011666400000000000e+07,3.614037704467773438e+01
8.173333600000000000e+07,3.603540802001953125e+01
8.335000000000000000e+07,3.560976409912109375e+01
8.496666400000000000e+07,3.547119522094726562e+01
8.658333600000000000e+07,3.573083496093750000e+01
8.820000000000000000e+07,3.547625732421875000e+01
8.981666400000000000e+07,3.607260894775390625e+01
9.143333600000000000e+07,3.573345565795898438e+01
9.305000000000000000e+07,3.580991363525390625e+01
9.466666400000000000e+07,3.607366180419921875e+01
9.628333600000000000e+07,3.595489883422851562e+01
9.790000000000000000e+07,3.607306671142578125e+01
9.951666400000000000e+07,3.618180465698242188e+01
1.011333360000000000e+08,3.637423706054687500e+01
1.027500000000000000e+08,3.567790222167968750e+01
1.043666640000000000e+08,3.682915115356445312e+01
1.059833360000000000e+08,3.604700469970703125e+01
1.076000000000000000e+08,3.622399902343750000e+01
1.092166640000000000e+08,3.601193618774414062e+01
1.108333360000000000e+08,3.649599838256835938e+01
1.124500000000000000e+08,3.577741622924804688e+01
1.140666640000000000e+08,3.659576034545898438e+01
1.156833360000000000e+08,3.654127502441406250e+01
1.173000000000000000e+08,3.660879516601562500e+01
1.189166640000000000e+08,3.595351409912109375e+01
1.205333360000000000e+08,3.634495925903320312e+01
1.221500000000000000e+08,3.713242721557617188e+01
1.237666640000000000e+08,3.663851165771484375e+01
1.253833360000000000e+08,3.618463134765625000e+01
1.270000000000000000e+08,3.693917846679687500e+01
1.286166640000000000e+08,3.647740554809570312e+01
1.302333360000000000e+08,3.695275115966796875e+01
1.318500000000000000e+08,3.609359359741210938e+01
1.334666640000000000e+08,3.595148468017578125e+01
1.350833280000000000e+08,3.627402877807617188e+01
1.367000000000000000e+08,3.597672653198242188e+01
1.383166720000000000e+08,3.629182052612304688e+01
1.399333280000000000e+08,3.624216461181640625e+01
1.415500000000000000e+08,3.687620544433593750e+01
1.431666720000000000e+08,3.640154266357421875e+01
1.447833280000000000e+08,3.598964691162109375e+01
1.464000000000000000e+08,3.657777404785156250e+01
1.480166720000000000e+08,3.623822402954101562e+01
1.496333280000000000e+08,3.632600021362304688e+01
1.512500000000000000e+08,3.667597198486328125e+01
1.528666720000000000e+08,3.663550949096679688e+01
1.544833280000000000e+08,3.702687454223632812e+01
1.561000000000000000e+08,3.578572845458984375e+01
1.577166720000000000e+08,3.615200805664062500e+01
1.593333280000000000e+08,3.648053359985351562e+01
1.609500000000000000e+08,3.655419540405273438e+01
1.625666720000000000e+08,3.684869766235351562e+01
1.641833280000000000e+08,3.588555908203125000e+01
1.658000000000000000e+08,3.665701293945312500e+01
1.674166720000000000e+08,3.634397506713867188e+01
1.690333280000000000e+08,3.702091217041015625e+01
1.706500000000000000e+08,3.617251968383789062e+01
1.722666720000000000e+08,3.605261230468750000e+01
1.738833280000000000e+08,3.584577560424804688e+01
1.755000000000000000e+08,3.652420806884765625e+01
1.771166720000000000e+08,3.678398513793945312e+01
1.787333280000000000e+08,3.681043243408203125e+01
1.803500000000000000e+08,3.614456176757812500e+01
1.819666720000000000e+08,3.691401672363281250e+01
1.835833280000000000e+08,3.636644744873046875e+01
1.852000000000000000e+08,3.604491424560546875e+01
1.868166720000000000e+08,3.565741729736328125e+01
1.884333280000000000e+08,3.663369369506835938e+01
1.900500000000000000e+08,3.649968338012695312e+01
1.916666720000000000e+08,3.671050643920898438e+01
1.932833280000000000e+08,3.612580490112304688e+01
1.949000000000000000e+08,3.658163833618164062e+01
1.965166720000000000e+08,3.578372573852539062e+01
1.981333280000000000e+08,3.629242324829101562e+01
1.997500000000000000e+08,3.582448577880859375e+01
2.013666720000000000e+08,3.611046981811523438e+01
2.029833280000000000e+08,3.617082214355468750e+01
2.046000000000000000e+08,3.692653656005859375e+01
2.062166720000000000e+08,3.556259536743164062e+01
