# f[Hz], a[dB]
3.000000000000000000e+07,3.546133041381835938e+01
3.161666600000000000e+07,3.537543487548828125e+01
3.323333400000000000e+07,3.557469940185546875e+01
3.485000000000000000e+07,3.508158874511718750e+01
3.646666800000000000e+07,3.544618225097656250e+01
3.808333200000000000e+07,3.530863189697265625e+01
3.970000000000000000e+07,3.586805343627929688e+01
4.131666800000000000e+07,3.542807769775390625e+01
4.293333200000000000e+07,3.545764160156250000e+01
4.455000000000000000e+07,3.498979187011718750e+01
4.616666800000000000e+07,3.537598800659179688e+01
4.778333200000000000e+07,3.523220062255859375e+01
4.940000000000000000e+07,3.524141693115234375e+01
5.101666800000000000e+07,3.595170211791992188e+01
5.263333200000000000e+07,3.576918792724609375e+01
5.425000000000000000e+07,3.521841049194335938e+01
5.586666800000000000e+07,3.562450027465820312e+01
5.748333200000000000e+07,3.517671203613281250e+01
5.910000000000000000e+07,3.550078964233398438e+01
6.071666800000000000e+07,3.577288818359375000e+01
6.233333200000000000e+07,3.565570068359375000e+01
6.395000000000000000e+07,3.550864791870117188e+01
6.556666800000000000e+07,3.616586685180664062e+01
6.718333600000000000e+07,3.562705230712890625e+01
6.880000000000000000e+07,3.575860214233398438e+01
7.041666400000000000e+07,3.560432052612304688e+01
7.203333600000000000e+07,3.632299804687500000e+01
7.365000000000000000e+07,3.603171157836914062e+01
7.526666400000000000e+07,3.579564285278320312e+01
7.688333600000000000e+07,3.532959365844726562e+01
7.850000000000000000e+07,3.574523162841796875e+01
8.011666400000000000e+07,3.608094787597656250e+01
8.173333600000000000e+07,3.600753021240234375e+01
8.335000000000000000e+07,3.580044555664062500e+01
8.496666400000000000e+07,3.617125701904296875e+01
8.658333600000000000e+07,3.590188598632812500e+01
8.820000000000000000e+07,3.625876998901367188e+01
8.981666400000000000e+07,3.568697738647460938e+01
9.143333600000000000e+07,3.587977981567382812e+01
9.305000000000000000e+07,3.642893981933593750e+01
9.466666400000000000e+07,3.635157775878906250e+01
9.628333600000000000e+07,3.648467636108398438e+01
9.790000000000000000e+07,3.603252410888671875e+01
9.951666400000000000e+07,3.655841445922851562e+01
1.011333360000000000e+08,3.657380676269531250e+01
1.027500000000000000e+08,3.634465408325195312e+01
1.043666640000000000e+08,3.659170150756835938e+01
1.059833360000000000e+08,3.564972686767578125e+01
1.076000000000000000e+08,3.555617904663085938e+01
1.092166640000000000e+08,3.591853332519531250e+01
1.108333360000000000e+08,3.640320968627929688e+01
1.124500000000000000e+08,3.618861007690429688e+01
1.140666640000000000e+08,3.579182815551757812e+01
1.156833360000000000e+08,3.587485504150390625e+01
1.173000000000000000e+08,3.617847442626953125e+01
1.189166640000000000e+08,3.612501525878906250e+01
1.205333360000000000e+08,3.634164810180664062e+01
1.221500000000000000e+08,3.627873992919921875e+01
1.237666640000000000e+08,3.666246032714843750e+01
1.253833360000000000e+08,3.622727966308593750e+01
1.270000000000000000e+08,3.610249710083007812e+01
1.286166640000000000e+08,3.632437896728515625e+01
