# f[Hz], a[dB]
3.000000000000000000e+07,3.622914123535156250e+01
3.161666600000000000e+07,3.607499694824218750e+01
3.323333400000000000e+07,3.544728851318359375e+01
3.485000000000000000e+07,3.587355041503906250e+01
3.646666800000000000e+07,3.611922836303710938e+01
3.808333200000000000e+07,3.517770385742187500e+01
3.970000000000000000e+07,3.578257751464843750e+01
4.131666800000000000e+07,3.518587493896484375e+01
4.293333200000000000e+07,3.544842529296875000e+01
4.455000000000000000e+07,3.464203643798828125e+01
4.616666800000000000e+07,3.571102523803710938e+01
4.778333200000000000e+07,3.513166046142578125e+01
4.940000000000000000e+07,3.549663162231445312e+01
5.101666800000000000e+07,3.597585296630859375e+01
5.263333200000000000e+07,3.595786285400390625e+01
5.425000000000000000e+07,3.524783706665039062e+01
5.586666800000000000e+07,3.560953521728515625e+01
5.748333200000000000e+07,3.590425109863281250e+01
5.910000000000000000e+07,3.594297409057617188e+01
6.071666800000000000e+07,3.560137557983398438e+01
6.233333200000000000e+07,3.562071228027343750e+01
6.395000000000000000e+07,3.593887329101562500e+01
6.556666800000000000e+07,3.586650466918945312e+01
6.718333600000000000e+07,3.576034164428710938e+01
6.880000000000000000e+07,3.590241622924804688e+01
7.041666400000000000e+07,3.589175415039062500e+01
7.203333600000000000e+07,3.657413101196289062e+01
7.365000000000000000e+07,3.525791931152343750e+01
7.526666400000000000e+07,3.580217742919921875e+01
7.688333600000000000e+07,3.632567596435546875e+01
7.850000000000000000e+07,3.550094985961914062e+01
8.011666400000000000e+07,3.531821060180664062e+01
8.173333600000000000e+07,3.580435180664062500e+01
8.335000000000000000e+07,3.619034194946289062e+01
8.496666400000000000e+07,3.635879135131835938e+01
8.658333600000000000e+07,3.618682479858398438e+01
8.820000000000000000e+07,3.674067687988281250e+01
8.981666400000000000e+07,3.548703002929687500e+01
9.143333600000000000e+07,3.647838211059570312e+01
9.305000000000000000e+07,3.513584136962890625e+01
9.466666400000000000e+07,3.631520843505859375e+01
9.628333600000000000e+07,3.615489959716796875e+01
9.790000000000000000e+07,3.622547531127929688e+01
9.951666400000000000e+07,3.620590591430664062e+01
1.011333360000000000e+08,3.550344848632812500e+01
1.027500000000000000e+08,3.624379730224609375e+01
1.043666640000000000e+08,3.555234527587890625e+01
1.059833360000000000e+08,3.623161697387695312e+01
1.076000000000000000e+08,3.666811370849609375e+01
1.092166640000000000e+08,3.628982162475585938e+01
1.108333360000000000e+08,3.582276535034179688e+01
1.124500000000000000e+08,3.610247421264648438e+01
1.140666640000000000e+08,3.578607940673828125e+01
1.156833360000000000e+08,3.565847015380859375e+01
1.173000000000000000e+08,3.682180786132812500e+01
1.189166640000000000e+08,3.580060958862304688e+01
1.205333360000000000e+08,3.647244644165039062e+01
1.221500000000000000e+08,3.624059295654296875e+01
1.237666640000000000e+08,3.618330383300781250e+01
1.253833360000000000e+08,3.587207412719726562e+01
1.270000000000000000e+08,3.678000640869140625e+01
1.286166640000000000e+08,3.642633819580078125e+01
1.302333360000000000e+08,3.664841461181640625e+01
1.318500000000000000e+08,3.645471954345703125e+01
1.334666640000000000e+08,3.671947860717773438e+01
1.350833280000000000e+08,3.611441040039062500e+01
1.367000000000000000e+08,3.655966567993164062e+01
1.383166720000000000e+08,3.593097305297851562e+01
1.399333280000000000e+08,3.666550064086914062e+01
1.415500000000000000e+08,3.650444793701171875e+01
1.431666720000000000e+08,3.649276733398437500e+01
