# f[Hz], a[dB]
3.000000000000000000e+07,3.564896774291992188e+01
3.161666600000000000e+07,3.601381683349609375e+01
3.323333400000000000e+07,3.567204284667968750e+01
3.485000000000000000e+07,3.556383895874023438e+01
3.646666800000000000e+07,3.573572158813476562e+01
3.808333200000000000e+07,3.558230972290039062e+01
3.970000000000000000e+07,3.615657043457031250e+01
4.131666800000000000e+07,3.565681076049804688e+01
4.293333200000000000e+07,3.474911117553710938e+01
4.455000000000000000e+07,3.539860916137695312e+01
4.616666800000000000e+07,3.503895187377929688e+01
4.778333200000000000e+07,3.542775726318359375e+01
4.940000000000000000e+07,3.603276824951171875e+01
5.101666800000000000e+07,3.531556701660156250e+01
5.263333200000000000e+07,3.512221527099609375e+01
5.425000000000000000e+07,3.645827484130859375e+01
5.586666800000000000e+07,3.534716033935546875e+01
5.748333200000000000e+07,3.621760559082031250e+01
5.910000000000000000e+07,3.530821990966796875e+01
6.071666800000000000e+07,3.589429092407226562e+01
6.233333200000000000e+07,3.563537216186523438e+01
6.395000000000000000e+07,3.521736526489257812e+01
6.556666800000000000e+07,3.572222900390625000e+01
6.718333600000000000e+07,3.618628311157226562e+01
6.880000000000000000e+07,3.612551879882812500e+01
7.041666400000000000e+07,3.582140350341796875e+01
7.203333600000000000e+07,3.601914596557617188e+01
7.365000000000000000e+07,3.587629699707031250e+01
7.526666400000000000e+07,3.550438308715820312e+01
7.688333600000000000e+07,3.584033203125000000e+01
7.850000000000000000e+07,3.589776611328125000e+01
8.011666400000000000e+07,3.613848876953125000e+01
8.173333600000000000e+07,3.557729339599609375e+01
8.335000000000000000e+07,3.569200515747070312e+01
8.496666400000000000e+07,3.577246093750000000e+01
8.658333600000000000e+07,3.614617919921875000e+01
8.820000000000000000e+07,3.638041687011718750e+01
8.981666400000000000e+07,3.619964981079101562e+01
9.143333600000000000e+07,3.549118041992187500e+01
9.305000000000000000e+07,3.651890563964843750e+01
9.466666400000000000e+07,3.600914001464843750e+01
9.628333600000000000e+07,3.641011047363281250e+01
9.790000000000000000e+07,3.556641387939453125e+01
9.951666400000000000e+07,3.590599822998046875e+01
1.011333360000000000e+08,3.634526824951171875e+01
1.027500000000000000e+08,3.647212982177734375e+01
1.043666640000000000e+08,3.635320663452148438e+01
1.059833360000000000e+08,3.595439147949218750e+01
1.076000000000000000e+08,3.581692886352539062e+01
1.092166640000000000e+08,3.552137756347656250e+01
1.108333360000000000e+08,3.597562408447265625e+01
1.124500000000000000e+08,3.584670639038085938e+01
1.140666640000000000e+08,3.634815597534179688e+01
1.156833360000000000e+08,3.628513717651367188e+01
1.173000000000000000e+08,3.620106887817382812e+01
1.189166640000000000e+08,3.569461822509765625e+01
1.205333360000000000e+08,3.708581161499023438e+01
1.221500000000000000e+08,3.601387786865234375e+01
1.237666640000000000e+08,3.633068084716796875e+01
1.253833360000000000e+08,3.653204345703125000e+01
1.270000000000000000e+08,3.612666702270507812e+01
1.286166640000000000e+08,3.611876296997070312e+01
1.302333360000000000e+08,3.541838455200195312e+01
1.318500000000000000e+08,3.583375930786132812e+01
1.334666640000000000e+08,3.625688552856445312e+01
1.350833280000000000e+08,3.661175155639648438e+01
1.367000000000000000e+08,3.639716339111328125e+01
1.383166720000000000e+08,3.598357772827148438e+01
1.399333280000000000e+08,3.537201309204101562e+01
1.415500000000000000e+08,3.635837554931640625e+01
1.431666720000000000e+08,3.680049514770507812e+01
1.447833280000000000e+08,3.675278091430664062e+01
1.464000000000000000e+08,3.615864181518554688e+01
1.480166720000000000e+08,3.647513198852539062e+01
1.496333280000000000e+08,3.568056869506835938e+01
1.512500000000000000e+08,3.672885513305664062e+01
1.528666720000000000e+08,3.597617340087890625e+01
1.544833280000000000e+08,3.602244567871093750e+01
1.561000000000000000e+08,3.625465774536132812e+01
