# f[Hz], a[dB]
3.000000000000000000e+07,3.546372604370117188e+01
3.161666600000000000e+07,3.548439407348632812e+01
3.323333400000000000e+07,3.520928573608398438e+01
3.485000000000000000e+07,3.524937820434570312e+01
3.646666800000000000e+07,3.568951797485351562e+01
3.808333200000000000e+07,3.426039505004882812e+01
3.970000000000000000e+07,3.528293609619140625e+01
4.131666800000000000e+07,3.577062988281250000e+01
4.293333200000000000e+07,3.534679412841796875e+01
4.455000000000000000e+07,3.573970031738281250e+01
4.616666800000000000e+07,3.539422607421875000e+01
4.778333200000000000e+07,3.541198348999023438e+01
4.940000000000000000e+07,3.512394714355468750e+01
5.101666800000000000e+07,3.596041488647460938e+01
5.263333200000000000e+07,3.550611114501953125e+01
5.425000000000000000e+07,3.568765258789062500e+01
5.586666800000000000e+07,3.440286636352539062e+01
5.748333200000000000e+07,3.534139633178710938e+01
5.910000000000000000e+07,3.622203445434570312e+01
6.071666800000000000e+07,3.527596664428710938e+01
6.233333200000000000e+07,3.559539413452148438e+01
6.395000000000000000e+07,3.577988052368164062e+01
6.556666800000000000e+07,3.618152618408203125e+01
6.718333600000000000e+07,3.585292434692382812e+01
6.880000000000000000e+07,3.587210464477539062e+01
7.041666400000000000e+07,3.642174148559570312e+01
7.203333600000000000e+07,3.566376876831054688e+01
7.365000000000000000e+07,3.589298629760742188e+01
7.526666400000000000e+07,3.555824661254882812e+01
7.688333600000000000e+07,3.613387298583984375e+01
7.850000000000000000e+07,3.614508056640625000e+01
8.011666400000000000e+07,3.482966613769531250e+01
8.173333600000000000e+07,3.521518325805664062e+01
8.335000000000000000e+07,3.608724212646484375e+01
8.496666400000000000e+07,3.625145721435546875e+01
8.658333600000000000e+07,3.597659301757812500e+01
8.820000000000000000e+07,3.610606384277343750e+01
8.981666400000000000e+07,3.617767715454101562e+01
9.143333600000000000e+07,3.567910385131835938e+01
9.305000000000000000e+07,3.603460311889648438e+01
9.466666400000000000e+07,3.630910873413085938e+01
9.628333600000000000e+07,3.605273056030273438e+01
9.790000000000000000e+07,3.600979232788085938e+01
9.951666400000000000e+07,3.613197708129882812e+01
1.011333360000000000e+08,3.712321472167968750e+01
1.027500000000000000e+08,3.640098190307617188e+01
1.043666640000000000e+08,3.628988265991210938e+01
1.059833360000000000e+08,3.626533889770507812e+01
1.076000000000000000e+08,3.638253021240234375e+01
1.092166640000000000e+08,3.547418594360351562e+01
1.108333360000000000e+08,3.590403366088867188e+01
1.124500000000000000e+08,3.611013793945312500e+01
1.140666640000000000e+08,3.609103012084960938e+01
1.156833360000000000e+08,3.668946456909179688e+01
1.173000000000000000e+08,3.579637145996093750e+01
1.189166640000000000e+08,3.611945724487304688e+01
1.205333360000000000e+08,3.553342437744140625e+01
