# f[Hz], a[dB]
3.000000000000000000e+07,3.532766723632812500e+01
3.161666600000000000e+07,3.539366149902343750e+01
3.323333400000000000e+07,3.489081954956054688e+01
3.485000000000000000e+07,3.558150482177734375e+01
3.646666800000000000e+07,3.570656967163085938e+01
3.808333200000000000e+07,3.506716156005859375e+01
3.970000000000000000e+07,3.541785430908203125e+01
4.131666800000000000e+07,3.591629791259765625e+01
4.293333200000000000e+07,3.558367919921875000e+01
4.455000000000000000e+07,3.522322082519531250e+01
4.616666800000000000e+07,3.553438568115234375e+01
4.778333200000000000e+07,3.569711303710937500e+01
4.940000000000000000e+07,3.547186279296875000e+01
5.101666800000000000e+07,3.578024291992187500e+01
5.263333200000000000e+07,3.552519226074218750e+01
5.425000000000000000e+07,3.499076461791992188e+01
5.586666800000000000e+07,3.541070938110351562e+01
5.748333200000000000e+07,3.587039566040039062e+01
5.910000000000000000e+07,3.684628295898437500e+01
6.071666800000000000e+07,3.604750061035156250e+01
6.233333200000000000e+07,3.595671081542968750e+01
6.395000000000000000e+07,3.557509231567382812e+01
6.556666800000000000e+07,3.513514709472656250e+01
6.718333600000000000e+07,3.570737075805664062e+01
6.880000000000000000e+07,3.612234497070312500e+01
7.041666400000000000e+07,3.601558303833007812e+01
7.203333600000000000e+07,3.676676177978515625e+01
7.365000000000000000e+07,3.619613265991210938e+01
7.526666400000000000e+07,3.628138732910156250e+01
7.688333600000000000e+07,3.561887741088867188e+01
7.850000000000000000e+07,3.623378372192382812e+01
8.011666400000000000e+07,3.654380035400390625e+01
8.173333600000000000e+07,3.589646530151367188e+01
8.335000000000000000e+07,3.641617202758789062e+01
8.496666400000000000e+07,3.597639465332031250e+01
8.658333600000000000e+07,3.604646301269531250e+01
8.820000000000000000e+07,3.573585891723632812e+01
8.981666400000000000e+07,3.606853866577148438e+01
9.143333600000000000e+07,3.584019088745117188e+01
9.305000000000000000e+07,3.608876800537109375e+01
9.466666400000000000e+07,3.642889404296875000e+01
