# f[Hz], a[dB]
3.000000000000000000e+07,3.605621719360351562e+01
3.161666600000000000e+07,3.561936187744140625e+01
3.323333400000000000e+07,3.591406250000000000e+01
3.485000000000000000e+07,3.533791351318359375e+01
3.646666800000000000e+07,3.550476837158203125e+01
3.808333200000000000e+07,3.530406188964843750e+01
3.970000000000000000e+07,3.520309066772460938e+01
4.131666800000000000e+07,3.570518875122070312e+01
4.293333200000000000e+07,3.499830627441406250e+01
4.455000000000000000e+07,3.532971572875976562e+01
4.616666800000000000e+07,3.465448379516601562e+01
4.778333200000000000e+07,3.598215484619140625e+01
4.940000000000000000e+07,3.632862472534179688e+01
5.101666800000000000e+07,3.549079513549804688e+01
5.263333200000000000e+07,3.543111038208007812e+01
5.425000000000000000e+07,3.604751586914062500e+01
5.586666800000000000e+07,3.580521011352539062e+01
5.748333200000000000e+07,3.567580795288085938e+01
5.910000000000000000e+07,3.566529083251953125e+01
6.071666800000000000e+07,3.668840789794921875e+01
6.233333200000000000e+07,3.592383193969726562e+01
6.395000000000000000e+07,3.602524566650390625e+01
6.556666800000000000e+07,3.606377029418945312e+01
6.718333600000000000e+07,3.567116928100585938e+01
6.880000000000000000e+07,3.576311111450195312e+01
7.041666400000000000e+07,3.677912902832031250e+01
7.203333600000000000e+07,3.634629440307617188e+01
7.365000000000000000e+07,3.599226379394531250e+01
7.526666400000000000e+07,3.563996505737304688e+01
7.688333600000000000e+07,3.559050369262695312e+01
7.850000000000000000e+07,3.584490966796875000e+01
8.011666400000000000e+07,3.563652420043945312e+01
8.173333600000000000e+07,3.615862274169921875e+01
8.335000000000000000e+07,3.658928298950195312e+01
8.496666400000000000e+07,3.527770233154296875e+01
8.658333600000000000e+07,3.655799102783203125e+01
8.820000000000000000e+07,3.634378051757812500e+01
8.981666400000000000e+07,3.624044418334960938e+01
9.143333600000000000e+07,3.608490371704101562e+01
9.305000000000000000e+07,3.642607879638671875e+01
9.466666400000000000e+07,3.627875900268554688e+01
9.628333600000000000e+07,3.644175720214843750e+01
9.790000000000000000e+07,3.619572448730468750e+01
9.951666400000000000e+07,3.571604156494140625e+01
1.011333360000000000e+08,3.651542663574218750e+01
1.027500000000000000e+08,3.589421081542968750e+01
1.043666640000000000e+08,3.621393966674804688e+01
1.059833360000000000e+08,3.617102432250976562e+01
1.076000000000000000e+08,3.670833969116210938e+01
1.092166640000000000e+08,3.597095108032226562e+01
1.108333360000000000e+08,3.533481216430664062e+01
1.124500000000000000e+08,3.667323303222656250e+01
1.140666640000000000e+08,3.558105087280273438e+01
1.156833360000000000e+08,3.682693099975585938e+01
1.173000000000000000e+08,3.644024276733398438e+01
1.189166640000000000e+08,3.552251052856445312e+01
1.205333360000000000e+08,3.583230972290039062e+01
1.221500000000000000e+08,3.656646347045898438e+01
1.237666640000000000e+08,3.644849395751953125e+01
1.253833360000000000e+08,3.616358566284179688e+01
1.270000000000000000e+08,3.613376998901367188e+01
1.286166640000000000e+08,3.633445739746093750e+01
1.302333360000000000e+08,3.631454849243164062e+01
1.318500000000000000e+08,3.583605575561523438e+01
1.334666640000000000e+08,3.628356170654296875e+01
1.350833280000000000e+08,3.655157470703125000e+01
1.367000000000000000e+08,3.580821609497070312e+01
1.383166720000000000e+08,3.620077896118164062e+01
1.399333280000000000e+08,3.642914199829101562e+01
1.415500000000000000e+08,3.635424804687500000e+01
1.431666720000000000e+08,3.654024124145507812e+01
1.447833280000000000e+08,3.612963485717773438e+01
1.464000000000000000e+08,3.579877090454101562e+01
1.480166720000000000e+08,3.674056625366210938e+01
1.496333280000000000e+08,3.719864654541015625e+01
1.512500000000000000e+08,3.697496414184570312e+01
1.528666720000000000e+08,3.655546951293945312e+01
1.544833280000000000e+08,3.638419723510742188e+01
1.561000000000000000e+08,3.666111755371093750e+01
1.577166720000000000e+08,3.629317474365234375e+01
1.593333280000000000e+08,3.657706451416015625e+01
1.609500000000000000e+08,3.674197769165039062e+01
1.625666720000000000e+08,3.644244384765625000e+01
1.641833280000000000e+08,3.668606948852539062e+01
1.658000000000000000e+08,3.654258346557617188e+01
1.674166720000000000e+08,3.665301513671875000e+01
1.690333280000000000e+08,3.654832077026367188e+01
1.706500000000000000e+08,3.668872070312500000e+01
1.722666720000000000e+08,3.618964385986328125e+01
1.738833280000000000e+08,3.689865112304687500e+01
1.755000000000000000e+08,3.663634490966796875e+01
1.771166720000000000e+08,3.562087631225585938e+01
